state,geoid,name,lowest_grade_provided,highest_grade_provided,land_area_meters_sq,water_area_meters_sq,land_area_miles_sq,water_area_miles_sq,latitude,longitude,year
ME,2314771,Chebeague Island,KG,12,7904727,0,3.052,0.0,43.733862,-70.118307,2018
ME,2314772,Regional School Unit 01,PK,12,208981818,145344817,80.688,56.118,43.854663,-69.80369300000001,2018
ME,2314773,Regional School Unit 21,KG,12,205959074,97348064,79.521,37.586,43.384703,-70.496711,2018
ME,2314775,Regional School Unit 16,KG,12,214467337,13728768,82.806,5.301,44.083566,-70.371335,2018
ME,2314776,Regional School Unit 02,PK,12,290073399,24480294,111.99799999999999,9.452,44.260558,-69.88140200000001,2018
ME,2314778,Regional School Unit 26,KG,12,47073702,3645064,18.175,1.4069999999999998,44.881679999999996,-68.738644,2018
ME,2314779,Regional School Unit 18,PK,12,483058621,87343961,186.51,33.724000000000004,44.466895,-69.74396899999999,2018
ME,2314780,Regional School Unit 12,KG,12,500416088,30429309,193.21200000000002,11.749,44.247137,-69.568237,2018
ME,2314782,Regional School Unit 34,PK,12,338426359,15008678,130.667,5.795,44.949827,-68.675566,2018
ME,2314783,Regional School Unit 04,PK,12,204817391,11179433,79.08,4.316,44.142558,-70.002204,2018
ME,2314784,Regional School Unit 23,KG,12,19255103,39112042,7.434,15.100999999999999,43.533771,-70.35684499999999,2018
ME,2314785,Regional School Unit 19,PK,12,728101551,49909819,281.122,19.27,44.852033,-69.307183,2018
ME,2314787,Regional School Unit 13,KG,12,164007961,69507531,63.324,26.837,44.046510999999995,-69.154059,2018
ME,2314788,Regional School Unit 38,PK,12,278980201,38619354,107.715,14.911,44.401277,-69.952292,2018
ME,2314789,Regional School Unit 05,PK,12,248284051,32435663,95.863,12.523,43.89609,-70.124511,2018
ME,2314790,Regional School Unit 24,PK,12,705791886,415510300,272.508,160.429,44.523123,-68.140721,2018
ME,2314791,Regional School Unit 20,PK,12,125066420,62336426,48.288000000000004,24.068,44.484921,-68.891829,2018
ME,2314793,Regional School Unit 14,KG,12,206571627,39234060,79.758,15.148,43.854420000000005,-70.43405200000001,2018
ME,2314794,Regional School Unit 39,PK,12,398809129,3031927,153.981,1.171,46.923813,-67.98698900000001,2018
ME,2314795,Regional School Unit 10,PK,12,692846668,13760000,267.51,5.313,44.423947999999996,-70.514359,2018
ME,2314796,Regional School Unit 25,PK,12,318336360,40026018,122.91,15.454,44.584959000000005,-68.764625,2018
ME,2314803,Regional School Unit 78,KG,12,527063060,76076394,203.5,29.373,44.920741,-70.734245,2018
ME,2314805,Regional School Unit 73,PK,12,273713241,8630628,105.681,3.332,44.468194,-70.199099,2018
ME,2314806,Regional School Unit 50,PK,12,1170798485,22263607,452.048,8.596,46.053232,-68.32889399999999,2018
ME,2314811,Brighton Plantation,KG,12,101688003,1812950,39.262,0.7,45.066184,-69.70577,2018
ME,2314814,Cherryfield,KG,12,115335896,1175894,44.531000000000006,0.45399999999999996,44.631269,-67.92712,2018
ME,2314817,Athens,PK,12,112920215,17853,43.599,0.006999999999999999,44.96526,-69.666935,2018
ME,2314818,Eustis,KG,12,101327505,6074180,39.123000000000005,2.345,45.181535,-70.50795,2018
ME,2314820,St. George Public Schools,KG,12,64813179,238875114,25.025,92.23,43.908840000000005,-69.23319000000001,2018
ME,2314822,Regional School Unit 71,PK,12,315136191,22603275,121.675,8.727,44.422801,-69.103747,2018
ME,2314823,Andover Public Schools,KG,12,148710431,103618,57.417,0.04,44.591234,-70.772424,2018
ME,2314824,Northport Public Schools,PK,12,61576547,29020922,23.775,11.205,44.359115,-68.990047,2018
ME,2314825,Winterville Plantation Public Schools,KG,12,92212791,8834344,35.604,3.411,46.969122,-68.630225,2018
ME,2314830,Cary Plantation Public Schools,PK,12,48582667,0,18.758,0.0,45.979689,-67.847157,2018
ME,2314833,Regional School Unit 56,PK,12,389533620,7385058,150.4,2.8510000000000004,44.533546,-70.394959,2018
ME,2314834,Burlington Public Schools,PK,12,139879917,5803630,54.008,2.241,45.261575,-68.39370500000001,2018
ME,2314835,Byron Public Schools,PK,12,134191718,1941062,51.812,0.7490000000000001,44.702596,-70.64758499999999,2018
ME,2382001,Aroostook Unorganized Territory,KG,12,10472418693,244957622,4043.4240000000004,94.579,46.698871999999994,-68.870171,2018
ME,2382002,Oxford Unorganized Territory,KG,12,1608498928,98319401,621.045,37.961,44.820999,-70.90261,2018
ME,2382003,Franklin Unorganized Territory,KG,12,2089459813,25207576,806.745,9.732999999999999,45.165177,-70.570476,2018
ME,2382004,Sagadahoc Unorganized Territory,KG,12,5960357,3719563,2.301,1.436,44.060897,-69.799748,2018
ME,2382005,Kennebec Unorganized Territory,KG,12,26967006,51216,10.412,0.02,44.628918,-69.428881,2018
ME,2382006,Lincoln Unorganized Territory,KG,12,1930669,18014,0.745,0.006999999999999999,44.32574,-69.427015,2018
ME,2382007,Knox Unorganized Territory,KG,12,1472741,121230589,0.569,46.806999999999995,43.785232,-68.85408000000001,2018
ME,2382008,Somerset Unorganized Territory,KG,12,6782065752,317096975,2618.57,122.432,45.760651,-70.045265,2018
ME,2382009,Piscataquis Unorganized Territory,KG,12,8187683091,970819233,3161.282,374.835,45.986945,-69.29720999999999,2018
ME,2382010,Penobscot Unorganized Territory,KG,12,3395403931,197342884,1310.973,76.195,45.791349,-68.651071,2018
ME,2382011,Hancock Unorganized Territory,KG,12,1293003621,99584052,499.23199999999997,38.45,44.939384999999994,-68.173496,2018
ME,2382012,Washington Unorganized Territory,KG,12,2921606757,363002309,1128.039,140.156,45.115809000000006,-67.700989,2018
ME,2382013,Louds Island Unorganized Territory,KG,12,4046951,34744108,1.5630000000000002,13.415,43.910185,-69.40044,2018
MD,2400030,Allegany County Public Schools,PK,12,1093457887,14805576,422.186,5.716,39.612313,-78.70310400000001,2018
MD,2400060,Anne Arundel County Public Schools,PK,12,1074287145,448099595,414.785,173.012,38.991609999999994,-76.560731,2018
MD,2400090,Baltimore City Public Schools,PK,12,209649200,28760489,80.946,11.104000000000001,39.300032,-76.610476,2018
MD,2400120,Baltimore County Public Schools,PK,12,1549739465,215964666,598.3580000000001,83.384,39.443166999999995,-76.616569,2018
MD,2400150,Calvert County Public Schools,PK,12,552162128,341577085,213.19099999999997,131.884,38.522719,-76.529762,2018
MD,2400180,Caroline County Public Schools,PK,12,827350253,16777065,319.442,6.478,38.871531,-75.831662,2018
MD,2400210,Carroll County Public Schools,PK,12,1159345029,13120348,447.626,5.066,39.563309000000004,-77.015361,2018
MD,2400240,Cecil County Public Schools,PK,12,896857465,185336237,346.279,71.559,39.562354,-75.941585,2018
MD,2400270,Charles County Public Schools,PK,12,1185699267,479508052,457.801,185.139,38.472853,-77.015427,2018
MD,2400300,Dorchester County Public Schools,PK,12,1400550674,1145376112,540.756,442.23199999999997,38.419945,-76.077386,2018
MD,2400330,Frederick County Public Schools,PK,12,1710605951,17990382,660.4689999999999,6.946000000000001,39.470214,-77.397628,2018
MD,2400360,Garrett County Public Schools,PK,12,1681102438,22498420,649.077,8.687000000000001,39.547299,-79.274619,2018
MD,2400390,Harford County Public Schools,PK,12,1132134727,231902988,437.12,89.538,39.537428999999996,-76.299789,2018
MD,2400420,Howard County Public Schools,PK,12,649943913,6344365,250.945,2.45,39.252264000000004,-76.924406,2018
MD,2400450,Kent County Public Schools,PK,12,717516440,353302294,277.035,136.411,39.241279,-76.125987,2018
MD,2400480,Montgomery County Public Schools,PK,12,1277059775,35820123,493.07599999999996,13.83,39.137381,-77.203063,2018
MD,2400510,Prince George's County Public Schools,PK,12,1250061702,41918282,482.652,16.185,38.829288,-76.84818,2018
MD,2400540,Queen Annes County Public Schools,PK,12,962655539,360038406,371.68300000000005,139.012,39.040693,-76.08240500000001,2018
MD,2400570,Somerset County Public Schools,PK,12,828145301,752662646,319.749,290.605,38.07445,-75.853323,2018
MD,2400600,St. Marys County Public Schools,PK,12,928997941,1050393887,358.68800000000005,405.559,38.220289,-76.530384,2018
MD,2400630,Talbot County Public Schools,PK,12,695563206,539361871,268.558,208.24900000000002,38.748349,-76.178476,2018
MD,2400660,Washington County Public Schools,PK,12,1185611711,24801555,457.767,9.576,39.603621000000004,-77.81467099999999,2018
MD,2400690,Wicomico County Public Schools,PK,12,969741260,66790591,374.41900000000004,25.788,38.36737,-75.632083,2018
MD,2400720,Worcester County Public Schools,PK,12,1212861863,586815923,468.289,226.571,38.222133,-75.309931,2018
MA,2500001,Quabbin School District,PK,12,428866737,10409868,165.58599999999998,4.019,42.3975,-72.10364399999999,2018
MA,2500002,Spencer-East Brookfield School District,PK,12,110615240,4472510,42.708999999999996,1.7269999999999999,42.231146,-72.005717,2018
MA,2500013,Southwick-Tolland-Granville Regional School District,PK,12,271123376,7508860,104.681,2.8989999999999996,42.080719,-72.900677,2018
MA,2500067,Manchester Essex Regional School District,PK,12,60067423,28781509,23.191999999999997,11.113,42.595983000000004,-70.758682,2018
MA,2500542,Ayer-Shirley School District,PK,12,64143851,1642049,24.766,0.634,42.569004,-71.61867600000001,2018
MA,2500544,Monomoy Regional School District,PK,12,95973186,49365427,37.055,19.06,41.679576000000004,-69.982997,2018
MA,2501650,Abington School District,PK,12,25796029,594787,9.96,0.23,42.115764,-70.956597,2018
MA,2501710,Acton-Boxborough Regional School District,PK,12,78090710,1432340,30.151,0.5529999999999999,42.484643,-71.467141,2018
MA,2501780,Adams-Cheshire School District,PK,12,128723780,2017312,49.701,0.779,42.593235,-73.134332,2018
MA,2501800,Agawam School District,PK,12,60400271,2612125,23.320999999999998,1.0090000000000001,42.064731,-72.653477,2018
MA,2501860,Amesbury School District,PK,12,31836417,3729019,12.292,1.44,42.851293,-70.95581,2018
MA,2501950,Andover School District,PK,12,79807672,3469734,30.814,1.34,42.648044,-71.161751,2018
MA,2501980,Arlington School District,PK,12,13321258,882656,5.143,0.341,42.418721999999995,-71.163912,2018
MA,2502040,Ashburnham-Westminster School District,PK,12,191073487,11468473,73.774,4.428,42.616568,-71.918444,2018
MA,2502100,Ashland School District,PK,12,31950697,1393387,12.335999999999999,0.5379999999999999,42.257754999999996,-71.473526,2018
MA,2502160,Athol-Royalston School District,PK,12,191887300,4601704,74.08800000000001,1.777,42.6345,-72.197512,2018
MA,2502190,Attleboro School District,PK,12,69353099,2577003,26.776999999999997,0.995,41.931653000000004,-71.294503,2018
MA,2502220,Auburn School District,PK,12,40105399,2408372,15.485,0.93,42.198708,-71.846006,2018
MA,2502250,Avon School District,PK,12,11114974,639905,4.292,0.247,42.132461,-71.054013,2018
MA,2502310,Barnstable School District,PK,12,155219853,42829859,59.931000000000004,16.537,41.661478,-70.356951,2018
MA,2502400,Bedford School District,PK,12,35385658,459189,13.662,0.177,42.499332,-71.281901,2018
MA,2502430,Belchertown School District,PK,12,136236050,6939024,52.601000000000006,2.679,42.27901,-72.400468,2018
MA,2502460,Bellingham School District,PK,12,47508043,1421347,18.343,0.5489999999999999,42.076682,-71.47449,2018
MA,2502490,Belmont School District,PK,12,12037876,183393,4.648,0.071,42.395317,-71.180284,2018
MA,2502530,Berkshire Hills School District,PK,12,222774982,5497650,86.014,2.123,42.247671000000004,-73.343675,2018
MA,2502640,Beverly School District,PK,12,39081699,19416467,15.09,7.497000000000001,42.556659,-70.84496,2018
MA,2502670,Billerica School District,PK,12,66236053,1927809,25.574,0.7440000000000001,42.559674,-71.260948,2018
MA,2502715,Blackstone-Millville School District,PK,12,41370570,968899,15.972999999999999,0.374,42.040251,-71.544036,2018
MA,2502790,Boston School District,PK,12,125189069,106913861,48.336000000000006,41.28,42.338551,-71.018253,2018
MA,2502820,Bourne School District,PK,12,105324119,31595474,40.666,12.199000000000002,41.717459999999996,-70.591824,2018
MA,2502940,Braintree School District,PK,12,35645643,2076883,13.763,0.802,42.206188,-71.00232,2018
MA,2503030,Bridgewater-Raynham School District,PK,12,123604116,3671428,47.724,1.4180000000000001,41.956913,-71.00478299999999,2018
MA,2503090,Brockton School District,PK,12,55251230,475809,21.333000000000002,0.184,42.082543,-71.024638,2018
MA,2503150,Brookline School District,PK,12,17508401,183413,6.76,0.071,42.323853,-71.142003,2018
MA,2503240,Burlington School District,PK,12,30432090,294382,11.75,0.114,42.503227,-71.201713,2018
MA,2503270,Cambridge School District,PK,12,16557828,1825939,6.393,0.705,42.376043,-71.11868,2018
MA,2503300,Canton School District,PK,12,48549043,2062714,18.745,0.7959999999999999,42.175737,-71.125385,2018
MA,2503360,Carver School District,PK,12,96626518,6257547,37.308,2.416,41.875178999999996,-70.74671500000001,2018
MA,2503390,Central Berkshire School District,PK,12,544992632,10416579,210.423,4.022,42.398368,-73.073332,2018
MA,2503510,Chelmsford School District,PK,12,57967552,1819085,22.381,0.7020000000000001,42.597055,-71.3697,2018
MA,2503540,Chelsea School District,PK,12,5737741,638186,2.215,0.24600000000000002,42.396824,-71.031348,2018
MA,2503660,Chicopee School District,PK,12,59321721,2512245,22.904,0.97,42.177586,-72.570189,2018
MA,2503750,Clinton School District,PK,12,14642435,4176666,5.653,1.6130000000000002,42.411887,-71.690005,2018
MA,2503780,Cohasset School District,PK,12,25341242,56061159,9.783999999999999,21.645,42.262428,-70.79888299999999,2018
MA,2503990,Danvers School District,PK,12,34390740,2346845,13.277999999999999,0.9059999999999999,42.574174,-70.95051600000001,2018
MA,2504020,Dartmouth School District,PK,12,157795916,94833050,60.925,36.615,41.56651,-70.958229,2018
MA,2504050,Dedham School District,PK,12,26599123,1072789,10.27,0.414,42.246871999999996,-71.179462,2018
MA,2504140,Dennis-Yarmouth School District,PK,12,115903292,15059514,44.751000000000005,5.815,41.688471,-70.203598,2018
MA,2504200,Dighton-Rehoboth School District,PK,12,178616863,2906495,68.964,1.122,41.837263,-71.219047,2018
MA,2504230,Douglas School District,PK,12,94313859,3846983,36.415,1.485,42.053072,-71.752241,2018
MA,2504320,Dracut School District,PK,12,53548542,1926591,20.675,0.7440000000000001,42.679722999999996,-71.30068,2018
MA,2504360,Dudley-Charlton Regional School District,PK,12,163197821,6923890,63.011,2.673,42.107445,-71.96109799999999,2018
MA,2504410,Duxbury School District,PK,12,61416895,35967257,23.713,13.887,42.044407,-70.70606,2018
MA,2504440,East Bridgewater School District,PK,12,44629404,784261,17.232,0.303,42.037116,-70.942178,2018
MA,2504500,East Longmeadow School District,PK,12,33504686,181924,12.936,0.07,42.062378,-72.498111,2018
MA,2504590,Easthampton School District,PK,12,34502319,726843,13.321,0.281,42.265435,-72.670813,2018
MA,2504620,Easton School District,PK,12,74487264,1230503,28.76,0.475,42.040514,-71.10932700000001,2018
MA,2504770,Everett School District,PK,12,8864093,636034,3.4219999999999997,0.24600000000000002,42.405938,-71.054649,2018
MA,2504800,Fairhaven School District,PK,12,32070892,4599872,12.383,1.776,41.633666999999996,-70.871362,2018
MA,2504830,Fall River School District,PK,12,85765171,18428616,33.114000000000004,7.115,41.725351,-71.094162,2018
MA,2504860,Falmouth School District,PK,12,114118825,26803601,44.062,10.349,41.594938,-70.599251,2018
MA,2504890,Fitchburg School District,PK,12,72084276,740389,27.831999999999997,0.28600000000000003,42.601977000000005,-71.81586999999999,2018
MA,2504950,Foxborough School District,PK,12,51426039,2574077,19.855999999999998,0.9940000000000001,42.061338,-71.245802,2018
MA,2504980,Framingham School District,PK,12,64863274,3784599,25.044,1.4609999999999999,42.307905,-71.436196,2018
MA,2505010,Franklin School District,PK,12,68995279,1006467,26.639,0.389,42.084858000000004,-71.41057099999999,2018
MA,2505070,Freetown-Lakeville School District,PK,12,165914404,21906990,64.06,8.458,41.798770000000005,-70.98473800000001,2018
MA,2505130,Gardner School District,PK,12,57154590,2453923,22.068,0.9470000000000001,42.584206,-71.988737,2018
MA,2505160,Gateway School District,PK,12,442900488,9062904,171.005,3.4989999999999997,42.245114,-72.923124,2018
MA,2505220,Georgetown School District,PK,12,33305084,747696,12.859000000000002,0.289,42.726226000000004,-70.98331800000001,2018
MA,2505270,Gill-Montague School District,PK,12,113748273,6023218,43.918,2.326,42.577621,-72.515261,2018
MA,2505280,Gloucester School District,PK,12,67854341,39660809,26.199,15.312999999999999,42.62885,-70.685875,2018
MA,2505340,Gosnold School District,PK,12,34151708,328891954,13.186,126.986,41.439721999999996,-70.86768199999999,2018
MA,2505370,Grafton School District,PK,12,59059790,1298238,22.803,0.501,42.209151,-71.683644,2018
MA,2505400,Granby School District,PK,12,72035398,666977,27.813000000000002,0.258,42.244949,-72.50014300000001,2018
MA,2505490,Greenfield School District,PK,12,55458954,1195668,21.413,0.462,42.614671,-72.597063,2018
MA,2505500,Groton-Dunstable School District,PK,12,127504044,3382789,49.23,1.306,42.626708,-71.546463,2018
MA,2505580,Hadley School District,PK,12,59786253,3957308,23.084,1.528,42.356491,-72.568632,2018
MA,2505670,Hamilton-Wenham School District,PK,12,56554815,3159297,21.836,1.22,42.619203999999996,-70.86681800000001,2018
MA,2505730,Hampden-Wilbraham School District,PK,12,107874986,841334,41.651,0.325,42.103588,-72.421706,2018
MA,2505790,Hanover School District,PK,12,40242022,236963,15.538,0.091,42.122956,-70.85631,2018
MA,2505880,Harvard School District,PK,12,68437363,1893997,26.424,0.731,42.504256,-71.588513,2018
MA,2505940,Hatfield School District,PK,12,41176280,2399456,15.898,0.9259999999999999,42.389402000000004,-72.61680600000001,2018
MA,2505970,Haverhill School District,PK,12,85563766,6889055,33.036,2.66,42.782945,-71.087436,2018
MA,2506090,Hingham School District,PK,12,57498867,7216936,22.2,2.786,42.224319,-70.880673,2018
MA,2506150,Holbrook School District,PK,12,18790360,282105,7.255,0.109,42.140346,-70.997861,2018
MA,2506240,Holliston School District,PK,12,48312692,1035601,18.654,0.4,42.195951,-71.45343000000001,2018
MA,2506270,Holyoke School District,PK,12,54816660,4192977,21.165,1.619,42.211656,-72.642448,2018
MA,2506300,Hopedale School District,PK,12,13404624,442583,5.176,0.171,42.123007,-71.53140400000001,2018
MA,2506330,Hopkinton School District,PK,12,67922994,4220310,26.225,1.629,42.224096,-71.54048900000001,2018
MA,2506390,Hudson School District,PK,12,29855346,877244,11.527000000000001,0.33899999999999997,42.389071,-71.545864,2018
MA,2506420,Hull School District,PK,12,7413858,65650640,2.863,25.348000000000003,42.340233000000005,-70.883301,2018
MA,2506480,Ipswich School District,PK,12,83149244,26699885,32.104,10.309000000000001,42.695981,-70.83564799999999,2018
MA,2506660,Lawrence School District,PK,12,17950378,1291683,6.931,0.499,42.700272999999996,-71.161357,2018
MA,2506690,Lee School District,PK,12,115979505,2836253,44.78,1.095,42.283277000000005,-73.227322,2018
MA,2506720,Leicester School District,PK,12,60244041,3556283,23.26,1.3730000000000002,42.238427,-71.91234,2018
MA,2506750,Lenox School District,PK,12,54950647,1168188,21.217,0.451,42.367858,-73.269763,2018
MA,2506780,Leominster School District,PK,12,74651304,2224036,28.823,0.8590000000000001,42.520876,-71.770611,2018
MA,2506840,Lexington School District,PK,12,42563352,534223,16.434,0.20600000000000002,42.445221999999994,-71.23001500000001,2018
MA,2506960,Littleton School District,PK,12,42775114,2578113,16.516,0.995,42.535931,-71.490569,2018
MA,2506990,Longmeadow School District,PK,12,23541604,1323320,9.089,0.511,42.048054,-72.569275,2018
MA,2507020,Lowell School District,PK,12,35242043,2387953,13.607000000000001,0.922,42.638995,-71.32101999999999,2018
MA,2507050,Ludlow School District,PK,12,70442748,2951027,27.198,1.139,42.183577,-72.457812,2018
MA,2507080,Lunenburg School District,PK,12,68427915,3433020,26.42,1.325,42.582607,-71.720464,2018
MA,2507110,Lynn School District,PK,12,27825660,7204023,10.744000000000002,2.781,42.474765999999995,-70.962035,2018
MA,2507140,Lynnfield School District,PK,12,25521965,1525115,9.854,0.589,42.534146,-71.038333,2018
MA,2507170,Malden School District,PK,12,13065052,99282,5.044,0.038,42.42938,-71.058706,2018
MA,2507230,Mansfield School District,PK,12,52069121,822341,20.104,0.318,42.017302,-71.21642,2018
MA,2507260,Marblehead School District,PK,12,11333101,39382861,4.376,15.206,42.495629,-70.83582,2018
MA,2507320,Marlborough School District,PK,12,54026855,3201505,20.86,1.236,42.349616999999995,-71.547214,2018
MA,2507350,Marshfield School District,PK,12,74205667,8106384,28.651,3.13,42.115139,-70.71033100000001,2018
MA,2507440,Mashpee School District,PK,12,60602305,9982380,23.399,3.8539999999999996,41.617622999999995,-70.492713,2018
MA,2507500,Maynard School District,PK,12,13492063,402677,5.209,0.155,42.425955,-71.45625600000001,2018
MA,2507530,Medfield School District,PK,12,37306938,650370,14.404000000000002,0.251,42.184599,-71.305307,2018
MA,2507560,Medford School District,PK,12,20975555,1452025,8.099,0.561,42.423844,-71.10923100000001,2018
MA,2507590,Medway School District,PK,12,29900298,346448,11.545,0.134,42.156203000000005,-71.43034499999999,2018
MA,2507620,Melrose School District,PK,12,12129527,219702,4.683,0.085,42.455723,-71.05901899999999,2018
MA,2507680,Mendon-Upton School District,PK,12,101970678,1164195,39.371,0.449,42.141415,-71.58371,2018
MA,2507740,Methuen School District,PK,12,57529712,2020703,22.212,0.78,42.742641,-71.178651,2018
MA,2507770,Middleborough School District,PK,12,178819896,8213180,69.043,3.1710000000000003,41.878004,-70.86926700000001,2018
MA,2507860,Milford School District,PK,12,38206669,706549,14.752,0.273,42.158691999999995,-71.521419,2018
MA,2507890,Millbury School District,PK,12,40709132,1884708,15.718,0.728,42.192246000000004,-71.777649,2018
MA,2507920,Millis School District,PK,12,31141658,597062,12.024000000000001,0.231,42.173103000000005,-71.36375600000001,2018
MA,2507980,Milton School District,PK,12,33697892,780851,13.011,0.301,42.241559,-71.082437,2018
MA,2507990,Mohawk Trail School District,PK,12,445293037,3214635,171.929,1.2409999999999999,42.607383,-72.790137,2018
MA,2508040,Monson School District,PK,12,114539147,1460133,44.224,0.564,42.093596000000005,-72.321494,2018
MA,2508250,Nantucket School District,PK,12,119489563,153149044,46.135,59.131,41.293416,-70.10216899999999,2018
MA,2508280,Narragansett School District,PK,12,145371910,2323604,56.128,0.897,42.552251,-72.099281,2018
MA,2508310,Nashoba School District,PK,12,167663384,3428218,64.735,1.324,42.448954,-71.61174100000001,2018
MA,2508340,Natick School District,PK,12,38743166,2594864,14.959000000000001,1.002,42.284822,-71.348811,2018
MA,2508370,Needham School District,PK,12,31853574,1090913,12.299000000000001,0.42100000000000004,42.281593,-71.242414,2018
MA,2508430,New Bedford School District,PK,12,51792289,10707141,19.997,4.1339999999999995,41.661303000000004,-70.937913,2018
MA,2508580,Newburyport School District,PK,12,21626982,6108562,8.35,2.359,42.812141,-70.886646,2018
MA,2508610,Newton School District,PK,12,46173587,855147,17.828,0.33,42.331768,-71.2084,2018
MA,2508670,North Adams School District,PK,12,52697981,691989,20.347,0.267,42.675551,-73.11810899999999,2018
MA,2508700,North Andover School District,PK,12,68070847,3709335,26.281999999999996,1.432,42.673909,-71.091334,2018
MA,2508730,North Attleborough School District,PK,12,48835560,1357335,18.855999999999998,0.524,41.970454,-71.33493,2018
MA,2508760,North Brookfield School District,PK,12,55084353,1754938,21.268,0.6779999999999999,42.267564,-72.06687600000001,2018
MA,2508790,North Middlesex School District,PK,12,204457002,3194542,78.941,1.2329999999999999,42.670448,-71.71390799999999,2018
MA,2508820,North Reading School District,PK,12,34074811,860695,13.155999999999999,0.332,42.578401,-71.084448,2018
MA,2508850,Northampton School District,PK,12,88694934,3896664,34.245,1.505,42.327044,-72.67463000000001,2018
MA,2508940,Northbridge School District,PK,12,44718859,2037848,17.266,0.787,42.128937,-71.655787,2018
MA,2509000,Norton School District,PK,12,72088056,3833389,27.833000000000002,1.48,41.965340999999995,-71.18178,2018
MA,2509030,Norwell School District,PK,12,54211133,801122,20.930999999999997,0.309,42.164569,-70.818844,2018
MA,2509060,Norwood School District,PK,12,26878355,449229,10.378,0.17300000000000001,42.187364,-71.195971,2018
MA,2509270,Oxford School District,PK,12,68679053,2350485,26.517,0.9079999999999999,42.12826,-71.8671,2018
MA,2509300,Palmer School District,PK,12,81775022,1093879,31.574,0.42200000000000004,42.188862,-72.30648000000001,2018
MA,2509360,Peabody School District,PK,12,42022319,1504689,16.225,0.581,42.534279,-70.969782,2018
MA,2509420,Pembroke School District,PK,12,56410276,4602359,21.78,1.777,42.067803999999995,-70.805713,2018
MA,2509450,Pentucket School District,PK,12,79843218,5675592,30.828000000000003,2.191,42.795590999999995,-70.98909499999999,2018
MA,2509600,Pioneer Valley School District,PK,12,292511286,3986024,112.939,1.5390000000000001,42.680424,-72.456686,2018
MA,2509630,Pittsfield School District,PK,12,104812564,5165042,40.468,1.994,42.451840000000004,-73.260685,2018
MA,2509720,Plymouth School District,PK,12,249732614,97276804,96.42200000000001,37.559,41.894085,-70.61861,2018
MA,2509840,Provincetown School District,PK,12,25046218,20232204,9.67,7.812,42.056927,-70.190475,2018
MA,2509870,Quincy School District,PK,12,42915953,26767492,16.57,10.335,42.261006,-71.008988,2018
MA,2509930,Randolph School District,PK,12,25455450,1516033,9.828,0.585,42.178993,-71.052654,2018
MA,2509990,Reading School District,PK,12,25837146,36333,9.976,0.013999999999999999,42.535183,-71.105423,2018
MA,2510050,Revere School District,PK,12,14772938,11468169,5.704,4.428,42.421005,-70.99036,2018
MA,2510170,Rockland School District,PK,12,25975559,238552,10.029,0.092,42.129251000000004,-70.908736,2018
MA,2510200,Rockport School District,PK,12,18098036,27326909,6.9879999999999995,10.550999999999998,42.656952000000004,-70.60463,2018
MA,2510380,Salem School District,PK,12,21482491,25918888,8.294,10.007,42.499248,-70.898204,2018
MA,2510470,Sandwich School District,PK,12,111072896,3812695,42.885,1.472,41.7132,-70.485737,2018
MA,2510500,Saugus School District,PK,12,27907443,2556901,10.775,0.987,42.468432,-71.01394599999999,2018
MA,2510560,Scituate School District,PK,12,45741007,36711064,17.660999999999998,14.174000000000001,42.205062,-70.74297800000001,2018
MA,2510590,Seekonk School District,PK,12,47648951,633525,18.397000000000002,0.245,41.839797999999995,-71.31804699999999,2018
MA,2510620,Sharon School District,PK,12,60697134,2471517,23.435,0.9540000000000001,42.108463,-71.185182,2018
MA,2510770,Shrewsbury School District,PK,12,53703436,2646143,20.735,1.022,42.284766999999995,-71.714228,2018
MA,2510890,Somerville School District,PK,12,10681544,258969,4.124,0.1,42.390445,-71.101033,2018
MA,2510920,South Hadley School District,PK,12,45890042,1895230,17.718,0.732,42.256532,-72.580248,2018
MA,2511010,Southbridge School District,PK,12,52416905,1612082,20.238,0.622,42.059737,-72.033908,2018
MA,2511040,Southern Berkshire School District,PK,12,448473498,9190688,173.157,3.549,42.144303,-73.33886,2018
MA,2511130,Springfield School District,PK,12,82540230,3137277,31.869,1.2109999999999999,42.115454,-72.539978,2018
MA,2511220,Stoneham School District,PK,12,15578795,1632658,6.015,0.63,42.474208000000004,-71.097665,2018
MA,2511250,Stoughton School District,PK,12,41661051,969179,16.085,0.374,42.119006,-71.10365,2018
MA,2511400,Sutton School District,PK,12,83953485,4184313,32.415,1.6159999999999999,42.132051000000004,-71.75031800000001,2018
MA,2511430,Swampscott School District,PK,12,7826791,9550187,3.022,3.687,42.468059000000004,-70.89126,2018
MA,2511460,Swansea School District,PK,12,58731964,6720902,22.677,2.595,41.758163,-71.21418100000001,2018
MA,2511520,Taunton School District,PK,12,120969941,4419853,46.707,1.7069999999999999,41.903324,-71.094987,2018
MA,2511580,Tewksbury School District,PK,12,53668662,1100284,20.721999999999998,0.425,42.612088,-71.227845,2018
MA,2511740,Triton School District,PK,12,147482609,19406335,56.943000000000005,7.492999999999999,42.776837,-70.874895,2018
MA,2511760,Tyngsborough School District,PK,12,43500717,3399544,16.796,1.3130000000000002,42.667761999999996,-71.42882,2018
MA,2511850,Uxbridge School District,PK,12,76628406,1754094,29.586,0.677,42.061166,-71.643628,2018
MA,2511880,Wachusett School District,PK,12,390920744,11942322,150.935,4.611000000000001,42.396896999999996,-71.877842,2018
