geoid,name,urban_area_type,land_area_meters_sq,water_area_meters_sq,land_area_miles_sq,water_area_miles_sq,latitude,longitude,year
12295,"Calais, ME Urban Cluster",C,4411532,0,1.703,0.0,45.178898,-67.275226,2018
12322,"Caldwell, OH Urban Cluster",C,7284506,48684,2.813,0.019,39.742481,-81.559321,2018
12349,"Caldwell, TX Urban Cluster",C,7878913,48477,3.042,0.019,30.531315000000003,-96.700624,2018
12376,"Caledonia, MN Urban Cluster",C,4414356,0,1.704,0.0,43.63369,-91.493719,2018
12457,"Calhoun, GA Urban Cluster",C,85690929,479461,33.085,0.185,34.477731,-84.92039799999999,2018
12511,"California, MO Urban Cluster",C,5863699,32934,2.2640000000000002,0.013000000000000001,38.630336,-92.568251,2018
12565,"California City, CA Urban Cluster",C,19513997,104459,7.534,0.04,35.122358,-117.96601799999999,2018
12592,"Calipatria, CA Urban Cluster",C,2661779,0,1.028,0.0,33.124883000000004,-115.51264599999999,2018
12646,"Calistoga, CA Urban Cluster",C,6718708,47146,2.594,0.018000000000000002,38.581408,-122.582696,2018
12700,"Camano, WA Urban Cluster",C,17183717,128605,6.635,0.05,48.159121999999996,-122.47242800000001,2018
12713,"Camano North, WA Urban Cluster",C,5160298,0,1.992,0.0,48.213081,-122.52845900000001,2018
12754,"Camarillo, CA Urbanized Area",U,56939389,41791,21.984,0.016,34.231343,-119.03471599999999,2018
12781,"Cambria, CA Urban Cluster",C,9244032,0,3.569,0.0,35.559273,-121.091551,2018
12808,"Cambridge, MD Urban Cluster",C,22411486,348328,8.652999999999999,0.134,38.562477,-76.077314,2018
12835,"Cambridge, MN Urban Cluster",C,25607885,1346669,9.887,0.52,45.534248999999996,-93.234418,2018
12862,"Cambridge, OH Urban Cluster",C,25587800,9978,9.88,0.004,40.0172,-81.578958,2018
12872,"Cambridge, WI Urban Cluster",C,4566742,1452218,1.7630000000000001,0.561,43.002181,-89.002427,2018
12889,"Cambridge City, IN Urban Cluster",C,7919881,413878,3.0580000000000003,0.16,39.807266,-85.151127,2018
12890,"Cambridge Springs, PA Urban Cluster",C,2092689,0,0.8079999999999999,0.0,41.801559000000005,-80.05968100000001,2018
12916,"Camden, AR Urban Cluster",C,30703130,22456,11.855,0.009000000000000001,33.559942,-92.845911,2018
12943,"Camden, ME Urban Cluster",C,7714432,2362,2.9789999999999996,0.001,44.206573,-69.08143000000001,2018
12970,"Camden, SC Urban Cluster",C,40766383,1365594,15.74,0.527,34.259627,-80.595476,2018
12997,"Camden, TN Urban Cluster",C,10414691,0,4.021,0.0,36.059669,-88.103658,2018
13024,"Camdenton, MO Urban Cluster",C,7577533,0,2.926,0.0,38.005994,-92.75846,2018
13051,"Cameron, MO Urban Cluster",C,10486979,83736,4.0489999999999995,0.032,39.742652,-94.238676,2018
13078,"Cameron, TX Urban Cluster",C,8016503,0,3.095,0.0,30.85857,-96.97842,2018
13132,"Camilla, GA Urban Cluster",C,13882791,0,5.36,0.0,31.215096000000003,-84.188358,2018
13159,"Campbellsville, KY Urban Cluster",C,20054778,300987,7.742999999999999,0.11599999999999999,37.352554,-85.34649499999999,2018
13170,"Camp Verde, AZ Urban Cluster",C,16181424,0,6.247999999999999,0.0,34.589329,-111.87451000000001,2018
13177,"Canadian, TX Urban Cluster",C,3863427,0,1.492,0.0,35.909872,-100.383689,2018
13221,"Canby, OR Urban Cluster",C,12916792,55146,4.987,0.021,45.26509,-122.688395,2018
13240,"Cannon Falls, MN Urban Cluster",C,7112925,86281,2.7460000000000004,0.033,44.508466,-92.902057,2018
13267,"Cañon City, CO Urban Cluster",C,50259518,31525,19.405,0.012,38.438739,-105.212346,2018
13294,"Canton, IL Urban Cluster",C,16704192,0,6.45,0.0,40.564333000000005,-90.032585,2018
13321,"Canton, MS Urban Cluster",C,27556599,301549,10.64,0.11599999999999999,32.622302000000005,-90.045528,2018
13348,"Canton, NY Urban Cluster",C,8436273,234991,3.2569999999999997,0.091,44.596384,-75.16358199999999,2018
13375,"Canton, OH Urbanized Area",U,431157126,3070624,166.47099999999998,1.186,40.826652,-81.429851,2018
13402,"Canton, SD Urban Cluster",C,2980477,0,1.151,0.0,43.302592,-96.588259,2018
13429,"Canton, TX Urban Cluster",C,11410292,50125,4.406000000000001,0.019,32.549287,-95.86891700000001,2018
13456,"Canyon, TX Urban Cluster",C,15942472,16480,6.155,0.006,34.983283,-101.91869,2018
13483,"Canyon Lake, TX Urban Cluster",C,16926068,19553,6.535,0.008,29.867717,-98.275628,2018
13510,"Cape Coral, FL Urbanized Area",U,855189939,107339936,330.191,41.443999999999996,26.602590000000003,-81.842332,2018
13537,"Cape Girardeau, MO--IL Urbanized Area",U,90697587,174299,35.019,0.067,37.332321,-89.585751,2018
13550,"Captain Cook, HI Urban Cluster",C,10843209,0,4.187,0.0,19.485132999999998,-155.904799,2018
13564,"Carbondale, CO Urban Cluster",C,5489350,0,2.119,0.0,39.397364,-107.21571399999999,2018
13591,"Carbondale, IL Urbanized Area",U,126037064,2557956,48.663000000000004,0.988,37.748872999999996,-89.065603,2018
13618,"Carey, OH Urban Cluster",C,3731839,0,1.4409999999999998,0.0,40.950447,-83.384419,2018
13645,"Caribou, ME Urban Cluster",C,6351106,44605,2.452,0.017,46.855956,-68.008237,2018
13699,"Carlinville, IL Urban Cluster",C,7351657,0,2.838,0.0,39.279166,-89.880261,2018
13753,"Carlisle, IA Urban Cluster",C,3871138,42798,1.495,0.017,41.500208,-93.492609,2018
13807,"Carlsbad, NM Urban Cluster",C,56853344,701656,21.951,0.271,32.399539000000004,-104.23399599999999,2018
13821,"Carlton, OR Urban Cluster",C,9786344,0,3.779,0.0,45.317017,-123.17360900000001,2018
13834,"Carlyle, IL Urban Cluster",C,6576256,0,2.539,0.0,38.611183000000004,-89.387204,2018
13850,"Carmel Valley Village, CA Urban Cluster",C,7520610,115865,2.904,0.045,36.475839,-121.730319,2018
13861,"Carmi, IL Urban Cluster",C,6424870,14612,2.481,0.006,38.08674,-88.17104300000001,2018
13915,"Caro, MI Urban Cluster",C,9199077,0,3.552,0.0,43.493126000000004,-83.394521,2018
13969,"Carrizo Springs, TX Urban Cluster",C,10098252,41587,3.8989999999999996,0.016,28.524134999999998,-99.85097900000001,2018
13996,"Carroll, IA Urban Cluster",C,11948805,0,4.613,0.0,42.070753,-94.863861,2018
14023,"Carrollton, GA Urban Cluster",C,116703733,2704856,45.06,1.044,33.591408,-85.043669,2018
14050,"Carrollton, KY Urban Cluster",C,9374943,207366,3.62,0.08,38.686228,-85.143056,2018
14077,"Carrollton, MO Urban Cluster",C,5620501,0,2.17,0.0,39.363063000000004,-93.493303,2018
14104,"Carrollton, OH Urban Cluster",C,6184406,0,2.388,0.0,40.579076,-81.090358,2018
14158,"Carson City, NV Urbanized Area",U,59789380,156253,23.085,0.06,39.155541,-119.753121,2018
14185,"Cartersville, GA Urbanized Area",U,130985217,294803,50.574,0.114,34.188779,-84.823769,2018
14212,"Carthage, IL Urban Cluster",C,4209479,0,1.625,0.0,40.414535,-91.13501099999999,2018
14239,"Carthage, MS Urban Cluster",C,10752000,4487,4.151,0.002,32.745504,-89.536353,2018
14266,"Carthage, MO Urban Cluster",C,23523090,0,9.082,0.0,37.166663,-94.323925,2018
14320,"Carthage, TN Urban Cluster",C,7483972,323755,2.89,0.125,36.24691,-85.95042,2018
14347,"Carthage, TX Urban Cluster",C,18006400,0,6.952000000000001,0.0,32.157973,-94.342947,2018
14374,"Caruthersville, MO Urban Cluster",C,7391323,267,2.8539999999999996,0.0,36.185441,-89.665252,2018
14401,"Casa Grande, AZ Urbanized Area",U,57679117,0,22.27,0.0,32.908118,-111.73956299999999,2018
14428,"Casey, IL Urban Cluster",C,4437207,0,1.713,0.0,39.301531,-87.987465,2018
14455,"Cashmere, WA Urban Cluster",C,7336149,58964,2.833,0.023,47.519234999999995,-120.49375,2018
14482,"Casper, WY Urbanized Area",U,78263819,464479,30.218000000000004,0.179,42.862434,-106.31098100000001,2018
14536,"Cassville, MO Urban Cluster",C,10734265,11257,4.145,0.004,36.688323,-93.87011600000001,2018
14556,"Castle Dale, UT Urban Cluster",C,6869872,0,2.6519999999999997,0.0,39.221759999999996,-111.033667,2018
14570,"Castle Rock, WA Urban Cluster",C,6165381,103700,2.38,0.04,46.271904,-122.90393200000001,2018
14590,"Castroville, TX Urban Cluster",C,9879382,57485,3.8139999999999996,0.022000000000000002,29.344409000000002,-98.882152,2018
14644,"Catskill, NY Urban Cluster",C,10381508,114656,4.008,0.044000000000000004,42.231767,-73.882035,2018
14671,"Cazenovia, NY Urban Cluster",C,4044169,0,1.561,0.0,42.937043,-75.855432,2018
14698,"Cedar City, UT Urban Cluster",C,43513599,0,16.801,0.0,37.712475,-113.068844,2018
14705,"Cedaredge, CO Urban Cluster",C,8367726,0,3.2310000000000003,0.0,38.858356,-107.953139,2018
14752,"Cedar Rapids, IA Urbanized Area",U,216251782,1915626,83.495,0.74,41.998597,-91.663308,2018
14779,"Cedar Springs, MI Urban Cluster",C,4930605,170096,1.9040000000000001,0.066,43.219408,-85.553023,2018
14806,"Cedartown, GA Urban Cluster",C,22398845,75977,8.648,0.028999999999999998,34.010658,-85.250283,2018
14833,"Cedarville, OH Urban Cluster",C,2626334,92910,1.014,0.036000000000000004,39.748428999999994,-83.812175,2018
14860,"Celina, OH Urban Cluster",C,11760219,100976,4.541,0.039,40.553647999999995,-84.56478299999999,2018
14887,"Center, TX Urban Cluster",C,15045468,0,5.809,0.0,31.792979,-94.179939,2018
14914,"Centerville, IA Urban Cluster",C,8679977,0,3.3510000000000004,0.0,40.730647,-92.870887,2018
14968,"Central City, NE Urban Cluster",C,4366308,0,1.686,0.0,41.114711,-98.003415,2018
14995,"Central City--Greenville, KY Urban Cluster",C,20114171,41013,7.766,0.016,37.290801,-87.135347,2018
15022,"Centralia, IL Urban Cluster",C,30552282,168449,11.796,0.065,38.517291,-89.132952,2018
15049,"Centralia, MO Urban Cluster",C,4744492,0,1.8319999999999999,0.0,39.208909000000006,-92.135475,2018
15076,"Centralia, WA Urban Cluster",C,81772596,744625,31.573,0.28800000000000003,46.729136,-122.98279699999999,2018
15083,"Centre, AL Urban Cluster",C,26254663,6238329,10.137,2.4090000000000003,34.179499,-85.65649599999999,2018
15090,"Centreville, MD Urban Cluster",C,6247950,0,2.412,0.0,39.04257,-76.064135,2018
15103,"Century, FL--AL Urban Cluster",C,7417183,110907,2.864,0.043,31.010244,-87.278476,2018
15130,"Chadron, NE Urban Cluster",C,4939944,0,1.9069999999999998,0.0,42.828507,-103.004283,2018
15157,"Chaffee, MO Urban Cluster",C,3380744,4167,1.305,0.002,37.18118,-89.657848,2018
15184,"Chambersburg, PA Urbanized Area",U,96781753,46082,37.368,0.018000000000000002,39.93509,-77.64527199999999,2018
15211,"Champaign, IL Urbanized Area",U,120802289,869177,46.641999999999996,0.336,40.098548,-88.24774000000001,2018
15238,"Chandler, OK Urban Cluster",C,5648124,30542,2.181,0.012,35.702864,-96.878862,2018
15265,"Chanute, KS Urban Cluster",C,13742510,27515,5.306,0.011000000000000001,37.676018,-95.459986,2018
15292,"Chaparral, NM Urban Cluster",C,27764971,0,10.72,0.0,32.024651,-106.378853,2018
15319,"Chardon, OH Urban Cluster",C,23328386,95816,9.007,0.037000000000000005,41.572344,-81.208884,2018
15346,"Chariton, IA Urban Cluster",C,5963848,0,2.303,0.0,41.015351,-93.305626,2018
15373,"Charles City, IA Urban Cluster",C,10179275,175650,3.93,0.068,43.065283,-92.67785,2018
15400,"Charleston, IL Urban Cluster",C,18885171,18802,7.292000000000001,0.006999999999999999,39.486340999999996,-88.176077,2018
15427,"Charleston, MS Urban Cluster",C,4980968,20062,1.923,0.008,34.007653000000005,-90.055166,2018
15454,"Charleston, MO Urban Cluster",C,9491385,28401,3.665,0.011000000000000001,36.9073,-89.34915600000001,2018
15481,"Charleston, WV Urbanized Area",U,254409821,18604682,98.228,7.183,38.380401,-81.690933,2018
15508,"Charleston--North Charleston, SC Urbanized Area",U,759567710,29561590,293.27099999999996,11.414000000000001,32.902255,-80.01554300000001,2018
15535,"Charlestown, IN Urban Cluster",C,9052475,46671,3.495,0.018000000000000002,38.445710999999996,-85.673162,2018
15562,"Charlestown, NH Urban Cluster",C,6483142,0,2.503,0.0,43.250917,-72.417016,2018
15589,"Charlestown, RI Urban Cluster",C,10865324,113914,4.195,0.044000000000000004,41.385839000000004,-71.622637,2018
15600,"Charles Town--Ranson, WV Urban Cluster",C,48049813,132962,18.552,0.051,39.297579,-77.85792099999999,2018
15616,"Charlevoix, MI Urban Cluster",C,11729853,12707,4.529,0.005,45.30966,-85.251064,2018
15643,"Charlotte, MI Urban Cluster",C,23117620,507623,8.926,0.196,42.568394,-84.835291,2018
15670,"Charlotte, NC--SC Urbanized Area",U,1919822776,92229477,741.248,35.61,35.249654,-80.815826,2018
15697,"Charlotte Amalie--Tutu, VI Urban Cluster",C,62968344,353480,24.311999999999998,0.136,18.343432999999997,-64.922061,2018
15724,"Charlottesville, VA Urbanized Area",U,89567887,812935,34.582,0.314,38.057542,-78.483837,2018
15751,"Chase City, VA Urban Cluster",C,4971654,0,1.92,0.0,36.801928000000004,-78.462878,2018
15769,"Chatfield, MN Urban Cluster",C,4039186,0,1.56,0.0,43.84766,-92.185121,2018
15805,"Chattahoochee, FL Urban Cluster",C,6565522,57364,2.535,0.022000000000000002,30.699071999999997,-84.847316,2018
15832,"Chattanooga, TN--GA Urbanized Area",U,777204811,19996284,300.08,7.721,35.058501,-85.21037199999999,2018
15859,"Cheboygan, MI Urban Cluster",C,9030588,192462,3.487,0.07400000000000001,45.639156,-84.476843,2018
15886,"Checotah, OK Urban Cluster",C,3259478,0,1.258,0.0,35.470178999999995,-95.527683,2018
15913,"Chelan, WA Urban Cluster",C,12714221,217519,4.909,0.084,47.842548,-120.024045,2018
15940,"Chelsea, MI Urban Cluster",C,10922882,133352,4.217,0.051,42.311438,-84.017371,2018
15967,"Cheney, WA Urban Cluster",C,7995956,0,3.0869999999999997,0.0,47.490573,-117.58333,2018
15994,"Cheraw, SC Urban Cluster",C,16335812,110544,6.307,0.043,34.692689,-79.914,2018
16021,"Cherokee, IA Urban Cluster",C,4743744,0,1.8319999999999999,0.0,42.754457,-95.551834,2018
16048,"Cherokee Village, AR Urban Cluster",C,17458059,1447846,6.7410000000000005,0.5589999999999999,36.305457000000004,-91.531423,2018
16075,"Cherryville, NC Urban Cluster",C,15129640,31598,5.8420000000000005,0.012,35.382721999999994,-81.381857,2018
16102,"Chesapeake Beach, MD Urban Cluster",C,65824791,428817,25.415,0.166,38.721065,-76.60579,2018
16140,"Chesnee, SC Urban Cluster",C,10753827,27531,4.152,0.011000000000000001,35.141589,-81.85980699999999,2018
16156,"Chester, IL Urban Cluster",C,12865431,31757,4.967,0.012,37.917056,-89.824157,2018
16171,"Chester, NY Urban Cluster",C,9360430,3420,3.614,0.001,41.362707,-74.278079,2018
16183,"Chester, SC Urban Cluster",C,17924589,12333,6.921,0.005,34.707497,-81.21333299999999,2018
16210,"Chestertown, MD Urban Cluster",C,10204723,724938,3.94,0.28,39.214498999999996,-76.063775,2018
16223,"Chetek, WI Urban Cluster",C,7359822,466339,2.842,0.18,45.319873,-91.668594,2018
16237,"Cheyenne, WY Urbanized Area",U,91133484,310222,35.187,0.12,41.141090000000005,-104.80611800000001,2018
16264,"Chicago, IL--IN Urbanized Area",U,6321883815,110183753,2440.893,42.542,41.827126,-87.895427,2018
16291,"Chickasha, OK Urban Cluster",C,25938674,96542,10.015,0.037000000000000005,35.032213,-97.952197,2018
16318,"Chico, CA Urbanized Area",U,89093152,137474,34.399,0.053,39.750248,-121.843748,2018
16372,"Childress, TX Urban Cluster",C,7017678,0,2.71,0.0,34.427372,-100.213223,2018
16426,"Chillicothe, MO Urban Cluster",C,19502080,69850,7.53,0.027000000000000003,39.796065000000006,-93.551176,2018
16453,"Chillicothe, OH Urban Cluster",C,44684168,377635,17.253,0.146,39.345962,-83.005219,2018
16480,"Chilton, WI Urban Cluster",C,4781887,26545,1.8459999999999999,0.01,44.029033,-88.156324,2018
16534,"Chinle, AZ Urban Cluster",C,8828352,35915,3.409,0.013999999999999999,36.151148,-109.578682,2018
16561,"Chino Valley, AZ Urban Cluster",C,32228955,0,12.444,0.0,34.763811,-112.46791,2018
16588,"Chipley, FL Urban Cluster",C,9739019,0,3.76,0.0,30.77703,-85.540002,2018
16615,"Chisholm, MN Urban Cluster",C,4084410,69307,1.577,0.027000000000000003,47.487825,-92.88315,2018
16642,"Chittenango, NY Urban Cluster",C,5551110,4283,2.1430000000000002,0.002,43.048383,-75.878237,2018
16696,"Chowchilla, CA Urban Cluster",C,11687788,119504,4.513,0.046,37.112439,-120.246747,2018
16750,"Christiansted, VI Urban Cluster",C,91296973,65140,35.25,0.025,17.725245,-64.780792,2018
16777,"Christopher, IL Urban Cluster",C,7398804,18197,2.8569999999999998,0.006999999999999999,37.976686,-89.061257,2018
16831,"Church Point, LA Urban Cluster",C,6894132,0,2.662,0.0,30.4042,-92.216184,2018
16858,"Churchville, NY Urban Cluster",C,4937021,11825,1.906,0.005,43.096277,-77.911449,2018
16885,"Cincinnati, OH--KY--IN Urbanized Area",U,2040396726,24339712,787.802,9.398,39.185505,-84.46204300000001,2018
16912,"Circleville, OH Urban Cluster",C,19016637,315125,7.3420000000000005,0.122,39.605129,-82.93735600000001,2018
16939,"Cisco, TX Urban Cluster",C,6357302,0,2.455,0.0,32.384114000000004,-98.982366,2018
17047,"Clanton, AL Urban Cluster",C,17303824,47199,6.681,0.018000000000000002,32.859117,-86.651536,2018
17074,"Clare, MI Urban Cluster",C,15942963,855520,6.156000000000001,0.33,43.850229999999996,-84.855992,2018
17101,"Claremont, NH Urban Cluster",C,13589225,38460,5.247000000000001,0.015,43.374025,-72.354033,2018
17128,"Claremore, OK Urban Cluster",C,53914222,65492,20.816,0.025,36.295445,-95.635401,2018
17155,"Clarinda, IA Urban Cluster",C,6158815,0,2.378,0.0,40.739111,-95.038714,2018
17182,"Clarion, IA Urban Cluster",C,3741575,0,1.445,0.0,42.728558,-93.72940799999999,2018
17209,"Clarion, PA Urban Cluster",C,17249730,263666,6.66,0.102,41.212332,-79.382285,2018
17236,"Clarksburg, WV Urban Cluster",C,99718983,264545,38.501999999999995,0.102,39.427664,-80.283339,2018
17263,"Clarksdale, MS Urban Cluster",C,22014180,16607,8.5,0.006,34.196976,-90.57455999999999,2018
17290,"Clarksville, AR Urban Cluster",C,17468451,137599,6.745,0.053,35.47186,-93.474714,2018
17317,"Clarksville, TN--KY Urbanized Area",U,283433117,486936,109.434,0.188,36.576674,-87.34550899999999,2018
17344,"Clarksville, TX Urban Cluster",C,7297028,0,2.8169999999999997,0.0,33.611558,-95.055925,2018
17371,"Claxton, GA Urban Cluster",C,8202807,79703,3.167,0.031,32.160363000000004,-81.917008,2018
17398,"Clay Center, KS Urban Cluster",C,5593996,0,2.16,0.0,39.37996,-97.124039,2018
17420,"Clayton, GA Urban Cluster",C,10214886,7555,3.944,0.003,34.888409,-83.396186,2018
17452,"Clearfield, PA Urban Cluster",C,14570494,446965,5.626,0.17300000000000001,41.014806,-78.4388,2018
17479,"Clearlake, CA Urban Cluster",C,18851332,10193,7.279,0.004,38.948609000000005,-122.627477,2018
17506,"Clear Lake, IA Urban Cluster",C,17482377,44401,6.75,0.017,43.141886,-93.375489,2018
17514,"Clearlake Riviera, CA Urban Cluster",C,7974635,4029,3.0789999999999997,0.002,38.958341,-122.743606,2018
17524,"Clearwood, WA Urban Cluster",C,3409084,829947,1.3159999999999998,0.32,46.823528,-122.473754,2018
17533,"Cleburne, TX Urban Cluster",C,45181910,255484,17.445,0.099,32.417634,-97.329871,2018
17560,"Cle Elum, WA Urban Cluster",C,7833328,0,3.0239999999999996,0.0,47.221790000000006,-121.00119699999999,2018
17625,"Cleveland, GA Urban Cluster",C,12292526,36054,4.746,0.013999999999999999,34.589682,-83.755352,2018
17641,"Cleveland, MS Urban Cluster",C,21158527,0,8.169,0.0,33.743590000000005,-90.723323,2018
17668,"Cleveland, OH Urbanized Area",U,2004098980,11901959,773.7869999999999,4.595,41.443638,-81.60544300000001,2018
17695,"Cleveland, OK Urban Cluster",C,4020994,0,1.5530000000000002,0.0,36.307052,-96.46730500000001,2018
17722,"Cleveland, TN Urbanized Area",U,141209319,119771,54.521,0.046,35.175433,-84.85120699999999,2018
17749,"Cleveland, TX Urban Cluster",C,23175193,0,8.948,0.0,30.360173,-95.092875,2018
17776,"Clewiston, FL Urban Cluster",C,11877253,245373,4.586,0.095,26.748046000000002,-80.93119,2018
17803,"Clifton, AZ Urban Cluster",C,8702499,85762,3.36,0.033,33.046851000000004,-109.309418,2018
17830,"Clifton, TX Urban Cluster",C,5624791,81753,2.1719999999999997,0.032,31.782234999999996,-97.578621,2018
17857,"Clifton Forge, VA Urban Cluster",C,9983035,124449,3.8539999999999996,0.048,37.816269,-79.817711,2018
17870,"Clifton Springs, NY Urban Cluster",C,11235019,0,4.338,0.0,42.970171,-77.140137,2018
17884,"Clinton, IL Urban Cluster",C,11328666,11337,4.374,0.004,40.156663,-88.963832,2018
17911,"Clinton, IN Urban Cluster",C,9926206,34109,3.833,0.013000000000000001,39.663151,-87.406451,2018
17938,"Clinton, IA--IL Urban Cluster",C,42729493,3443735,16.498,1.33,41.841691,-90.20330200000001,2018
17965,"Clinton, MO Urban Cluster",C,14107734,183370,5.447,0.071,38.368899,-93.768559,2018
17992,"Clinton, NC Urban Cluster",C,20545628,84352,7.933,0.033,35.002346,-78.328733,2018
18019,"Clinton, OK Urban Cluster",C,9132486,0,3.5260000000000002,0.0,35.510138,-98.976673,2018
18046,"Clinton, SC Urban Cluster",C,23888889,35673,9.224,0.013999999999999999,34.457277000000005,-81.872454,2018
18100,"Clintonville, WI Urban Cluster",C,5854683,502563,2.261,0.19399999999999998,44.62322,-88.761128,2018
18127,"Cloquet, MN Urban Cluster",C,24373390,588038,9.411,0.22699999999999998,46.709546,-92.44126899999999,2018
18154,"Clover, SC Urban Cluster",C,14293275,29347,5.519,0.011000000000000001,35.102669,-81.222927,2018
18181,"Cloverdale, CA Urban Cluster",C,8725319,0,3.3689999999999998,0.0,38.803364,-123.01591100000002,2018
18208,"Clovis, NM Urban Cluster",C,58333455,239845,22.523000000000003,0.09300000000000001,34.414716,-103.214804,2018
18235,"Clyde, OH Urban Cluster",C,8597007,133708,3.319,0.052000000000000005,41.304327,-82.982461,2018
18262,"Clyde, TX Urban Cluster",C,7358424,0,2.841,0.0,32.404030999999996,-99.49876,2018
18289,"Coalinga, CA Urban Cluster",C,15310403,79727,5.9110000000000005,0.031,36.144019,-120.35200800000001,2018
18316,"Coamo, PR Urban Cluster",C,47907630,42114,18.497,0.016,18.058767,-66.369846,2018
18343,"Cobleskill, NY Urban Cluster",C,8159179,9387,3.15,0.004,42.682069,-74.49885400000001,2018
18370,"Cochran, GA Urban Cluster",C,11969464,185988,4.621,0.07200000000000001,32.390238000000004,-83.34660799999999,2018
18383,"Coco--Salinas, PR Urban Cluster",C,19784947,43578,7.638999999999999,0.017,17.998835,-66.332965,2018
18397,"Cody, WY Urban Cluster",C,16432366,29888,6.345,0.012,44.522764,-109.050402,2018
18424,"Coeburn, VA Urban Cluster",C,6610798,44046,2.552,0.017,36.941687,-82.47229200000001,2018
18451,"Coeur d'Alene, ID Urbanized Area",U,122414536,1676810,47.265,0.647,47.666715,-116.767007,2018
18478,"Coffeyville, KS--OK Urban Cluster",C,17502198,22286,6.757999999999999,0.009000000000000001,37.033823999999996,-95.629703,2018
18505,"Cokato, MN Urban Cluster",C,7706454,619107,2.975,0.239,45.079726,-94.228032,2018
18532,"Colby, KS Urban Cluster",C,7763457,0,2.997,0.0,39.386967999999996,-101.047391,2018
18559,"Colchester, CT Urban Cluster",C,37915928,731199,14.639000000000001,0.282,41.567427,-72.337609,2018
18586,"Cold Spring, MN Urban Cluster",C,6331566,49550,2.445,0.019,45.457426,-94.429757,2018
18613,"Cold Spring, NY Urban Cluster",C,7186442,113987,2.775,0.044000000000000004,41.429474,-73.949914,2018
18667,"Coldwater, MI Urban Cluster",C,29875915,189918,11.535,0.073,41.946723999999996,-84.987296,2018
18680,"Coldwater, OH Urban Cluster",C,4874345,4991,1.882,0.002,40.482690000000005,-84.63144100000001,2018
18694,"Coleman, TX Urban Cluster",C,6481556,0,2.503,0.0,31.823831,-99.4263,2018
18712,"Colfax, CA Urban Cluster",C,6267032,0,2.42,0.0,39.101549,-120.96133600000002,2018
18721,"Colfax, WA Urban Cluster",C,3376235,7841,1.304,0.003,46.881374,-117.36498600000002,2018
18748,"College Station--Bryan, TX Urbanized Area",U,184925001,355859,71.4,0.13699999999999998,30.626675,-96.331052,2018
18760,"Collinsville, OK Urban Cluster",C,7294670,14217,2.8160000000000003,0.005,36.363989000000004,-95.837239,2018
18775,"Colonial Beach, VA Urban Cluster",C,4588662,16206,1.7719999999999998,0.006,38.256935,-76.97469,2018
18802,"Colorado City, AZ--UT Urban Cluster",C,13875284,20502,5.357,0.008,36.984137,-112.97290100000001,2018
18829,"Colorado City, TX Urban Cluster",C,6843016,0,2.642,0.0,32.396474,-100.869376,2018
18856,"Colorado Springs, CO Urbanized Area",U,487012758,974036,188.037,0.376,38.872952000000005,-104.770643,2018
18883,"Columbia, KY Urban Cluster",C,8744050,60603,3.3760000000000003,0.023,37.101848,-85.302898,2018
18910,"Columbia, MS Urban Cluster",C,16989082,65446,6.56,0.025,31.254121,-89.82252,2018
18937,"Columbia, MO Urbanized Area",U,160398753,517738,61.93,0.2,38.955624,-92.327874,2018
18964,"Columbia, SC Urbanized Area",U,984415078,15567834,380.085,6.011,34.036235999999995,-81.077207,2018
18991,"Columbia, TN Urban Cluster",C,64528204,0,24.914,0.0,35.615699,-87.062997,2018
19018,"Columbia City, IN Urban Cluster",C,15746011,62319,6.08,0.024,41.15874,-85.481432,2018
19045,"Columbia Falls, MT Urban Cluster",C,11748738,2697,4.5360000000000005,0.001,48.372811999999996,-114.194299,2018
19060,"Columbiana, AL Urban Cluster",C,6969348,25016,2.6910000000000003,0.01,33.169471,-86.608767,2018
19072,"Columbiana, OH Urban Cluster",C,15528984,178381,5.996,0.069,40.894258,-80.67878499999999,2018
19099,"Columbus, GA--AL Urbanized Area",U,381279794,3002053,147.213,1.159,32.484694,-84.981031,2018
19126,"Columbus, IN Urbanized Area",U,70773318,716439,27.326,0.27699999999999997,39.231561,-85.92071800000001,2018
19153,"Columbus, KS Urban Cluster",C,5218673,0,2.015,0.0,37.170031,-94.84399599999999,2018
19180,"Columbus, MS Urban Cluster",C,65997343,689391,25.482,0.266,33.501897,-88.391502,2018
19207,"Columbus, NE Urban Cluster",C,20791377,453675,8.027999999999999,0.175,41.436547999999995,-97.35485899999999,2018
19234,"Columbus, OH Urbanized Area",U,1322373244,19012153,510.57099999999997,7.341,40.021161,-82.968532,2018
19261,"Columbus, TX Urban Cluster",C,7337080,26667,2.833,0.01,29.702778000000002,-96.557057,2018
19288,"Columbus, WI Urban Cluster",C,9902686,117188,3.823,0.045,43.336063,-89.01831999999999,2018
19315,"Columbus AFB, MS Urban Cluster",C,9599171,44916,3.7060000000000004,0.017,33.634273,-88.446563,2018
19342,"Colusa, CA Urban Cluster",C,5866407,0,2.265,0.0,39.208445000000005,-122.012902,2018
19369,"Colville, WA Urban Cluster",C,11916225,0,4.601,0.0,48.542805,-117.895154,2018
19396,"Comanche, TX Urban Cluster",C,6373414,0,2.461,0.0,31.901532,-98.603219,2018
19423,"Comfort, TX Urban Cluster",C,5227450,2339,2.0180000000000002,0.001,29.966986,-98.913282,2018
19450,"Commerce, GA Urban Cluster",C,16454720,44354,6.353,0.017,34.218313,-83.464338,2018
