state,geoid,ansi_code,name,land_area_meters_sq,water_area_meters_sq,land_area_miles_sq,water_area_miles_sq,latitude,longitude,year
MS,28063,695755,Jefferson County,1346620559,18988092,519.933,7.331,31.733633,-91.043878,2018
MS,28065,695756,Jefferson Davis County,1057871312,1791496,408.44599999999997,0.6920000000000001,31.564808000000003,-89.827086,2018
MS,28067,695757,Jones County,1799554021,12681687,694.812,4.896,31.616601,-89.168532,2018
MS,28069,695758,Kemper County,1984403109,2182350,766.182,0.843,32.750136,-88.625631,2018
MS,28071,695759,Lafayette County,1636080577,123113347,631.694,47.534,34.349298,-89.48590300000001,2018
MS,28073,695760,Lamar County,1286381287,8599922,496.675,3.32,31.197585999999998,-89.50636899999999,2018
MS,28075,695761,Lauderdale County,1822458570,29780252,703.655,11.498,32.403998,-88.660449,2018
MS,28077,695762,Lawrence County,1115449622,13188412,430.67800000000005,5.092,31.550009000000003,-90.10753000000001,2018
MS,28079,695763,Leake County,1509697183,6376466,582.8969999999999,2.4619999999999997,32.76063,-89.52225,2018
MS,28081,695764,Lee County,1165367704,8349355,449.95099999999996,3.2239999999999998,34.29237,-88.682439,2018
MS,28083,695765,Leflore County,1538645695,31868197,594.0740000000001,12.304,33.54979,-90.294934,2018
MS,28085,695766,Lincoln County,1518074192,5291052,586.132,2.043,31.535216,-90.45356600000001,2018
MS,28087,695767,Lowndes County,1309092512,28545194,505.44300000000004,11.020999999999999,33.471424,-88.439723,2018
MS,28089,695768,Madison County,1850581711,71295137,714.5139999999999,27.526999999999997,32.634370000000004,-90.03416,2018
MS,28091,695769,Marion County,1404769594,16149942,542.385,6.236000000000001,31.230166999999998,-89.821712,2018
MS,28093,695770,Marshall County,1829011194,9173803,706.185,3.542,34.76619,-89.504231,2018
MS,28095,695771,Monroe County,1981570180,18148673,765.0889999999999,7.007000000000001,33.890029999999996,-88.485038,2018
MS,28097,711757,Montgomery County,1054074714,2352279,406.981,0.9079999999999999,33.500714,-89.639625,2018
MS,28099,695772,Neshoba County,1476641122,3830971,570.134,1.479,32.752518,-89.119274,2018
MS,28101,695773,Newton County,1496636749,4525334,577.855,1.7469999999999999,32.40197,-89.118412,2018
MS,28103,695774,Noxubee County,1800451918,12487951,695.158,4.822,33.106508000000005,-88.566004,2018
MS,28105,695775,Oktibbeha County,1186831624,9568768,458.23800000000006,3.695,33.422313,-88.87615100000001,2018
MS,28107,695776,Panola County,1774595247,51686997,685.175,19.956,34.365204999999996,-89.963065,2018
MS,28109,695777,Pearl River County,2101301898,20778645,811.317,8.023,30.774793,-89.586904,2018
MS,28111,695778,Perry County,1676259644,7754347,647.207,2.9939999999999998,31.169307,-88.988755,2018
MS,28113,711758,Pike County,1059350500,4341105,409.01800000000003,1.676,31.177515999999997,-90.397728,2018
MS,28115,695803,Pontotoc County,1289201714,8437676,497.764,3.258,34.227081,-89.037239,2018
MS,28117,695779,Prentiss County,1074807464,8324262,414.985,3.214,34.620566,-88.522184,2018
MS,28119,695780,Quitman County,1048975541,3676001,405.01199999999994,1.419,34.252833,-90.290171,2018
MS,28121,695781,Rankin County,2008615552,79136591,775.5310000000001,30.555,32.267123,-89.946063,2018
MS,28123,695782,Scott County,1577902071,3001523,609.231,1.159,32.427127,-89.533209,2018
MS,28125,695783,Sharkey County,1118149687,8806463,431.72,3.4,32.892395,-90.827613,2018
MS,28127,695784,Simpson County,1525930825,3378528,589.165,1.304,31.902504999999998,-89.917709,2018
MS,28129,695785,Smith County,1647926083,2599432,636.268,1.004,32.019028999999996,-89.494877,2018
MS,28131,695786,Stone County,1153800123,6712351,445.485,2.592,30.790184000000004,-89.112297,2018
MS,28133,695787,Sunflower County,1807187010,23747315,697.7589999999999,9.169,33.605529,-90.59509,2018
MS,28135,695788,Tallahatchie County,1671109435,17929624,645.219,6.922999999999999,33.954527,-90.17224499999999,2018
MS,28137,695789,Tate County,1048332506,16090912,404.76300000000003,6.212999999999999,34.649553000000004,-89.943105,2018
MS,28139,695790,Tippah County,1185754605,5522229,457.82199999999995,2.1319999999999997,34.763618,-88.918819,2018
MS,28141,695791,Tishomingo County,1098938845,52360190,424.30300000000005,20.215999999999998,34.737697,-88.236064,2018
MS,28143,695792,Tunica County,1177611242,67530029,454.67800000000005,26.073,34.652201,-90.37177,2018
MS,28145,695793,Union County,1076417882,3369003,415.60699999999997,1.301,34.489533,-89.002339,2018
MS,28147,695794,Walthall County,1046169273,1236552,403.92800000000005,0.47700000000000004,31.164492,-90.103431,2018
MS,28149,695795,Warren County,1524252126,77794284,588.5169999999999,30.037,32.356095,-90.852384,2018
MS,28151,695796,Washington County,1877059426,94506019,724.737,36.489000000000004,33.273174,-90.944446,2018
MS,28153,695797,Wayne County,2099745573,7255476,810.716,2.801,31.642503,-88.678214,2018
MS,28155,695798,Webster County,1090210766,5947840,420.93300000000005,2.296,33.612048,-89.283836,2018
MS,28157,695799,Wilkinson County,1756287147,25019144,678.1060000000001,9.66,31.161091,-91.324617,2018
MS,28159,695800,Winston County,1572773190,7341897,607.251,2.835,33.078724,-89.037391,2018
MS,28161,695801,Yalobusha County,1209914664,72140595,467.151,27.854,34.030666,-89.703807,2018
MS,28163,695802,Yazoo County,2388847492,30612386,922.3389999999999,11.82,32.765675,-90.387928,2018
MO,29001,765805,Adair County,1469362056,5468507,567.3240000000001,2.1109999999999998,40.190666,-92.603592,2018
MO,29003,758456,Andrew County,1120510502,9677308,432.63199999999995,3.736,39.988863,-94.803551,2018
MO,29005,758457,Atchison County,1417462632,7359186,547.285,2.841,40.431846,-95.437555,2018
MO,29007,758458,Audrain County,1792888796,11872817,692.238,4.584,39.21448,-91.84341500000001,2018
MO,29009,758459,Barry County,2015668636,32954458,778.2539999999999,12.724,36.699376,-93.834334,2018
MO,29011,758460,Barton County,1533351030,12152201,592.03,4.692,37.500799,-94.344089,2018
MO,29013,758461,Bates County,2167029200,38034974,836.695,14.685,38.257217,-94.339246,2018
MO,29015,758462,Benton County,1823460488,125582980,704.0419999999999,48.488,38.301035999999996,-93.287942,2018
MO,29017,758463,Bollinger County,1600363403,8531303,617.904,3.2939999999999996,37.318346000000005,-90.02460400000001,2018
MO,29019,758464,Boone County,1775561240,14241353,685.548,5.499,38.989861,-92.310202,2018
MO,29021,758465,Buchanan County,1057347770,17947022,408.244,6.928999999999999,39.660369,-94.808173,2018
MO,29023,758466,Butler County,1799186752,11193420,694.67,4.322,36.71518,-90.40313,2018
MO,29025,758467,Caldwell County,1104350538,8402195,426.392,3.2439999999999998,39.658998,-93.979179,2018
MO,29027,758468,Callaway County,2161515126,33192502,834.566,12.815999999999999,38.835547,-91.923446,2018
MO,29029,758469,Camden County,1699106463,136335803,656.029,52.64,38.026527,-92.765327,2018
MO,29031,758470,Cape Girardeau County,1498398269,20174864,578.535,7.79,37.384141,-89.68565799999999,2018
MO,29033,758471,Carroll County,1799061893,17533392,694.622,6.77,39.427375,-93.500227,2018
MO,29035,758472,Carter County,1314052416,4305011,507.358,1.662,36.944858,-90.945705,2018
MO,29037,758473,Cass County,1804223330,14963262,696.615,5.777,38.646474,-94.354547,2018
MO,29039,758474,Cedar County,1228905201,62603497,474.483,24.171,37.733655,-93.850014,2018
MO,29041,758475,Chariton County,1945541998,40353306,751.178,15.58,39.517967999999996,-92.96162,2018
MO,29043,758476,Christian County,1457242845,3013096,562.645,1.163,36.969739000000004,-93.187614,2018
MO,29045,758477,Clark County,1306924729,18695976,504.606,7.218999999999999,40.407275,-91.729472,2018
MO,29047,758478,Clay County,1029948190,28501892,397.665,11.005,39.315551,-94.421502,2018
MO,29049,758479,Clinton County,1085094840,11719847,418.957,4.525,39.608723,-94.395803,2018
MO,29051,758480,Cole County,1014006926,19204028,391.51,7.415,38.503233,-92.280027,2018
MO,29053,758481,Cooper County,1462703858,11467294,564.753,4.428,38.845386,-92.81232299999999,2018
MO,29055,758482,Crawford County,1923005924,3306284,742.477,1.2770000000000001,37.96656,-91.31393299999999,2018
MO,29057,758483,Dade County,1269121009,42072595,490.01,16.244,37.43235,-93.854878,2018
MO,29059,758484,Dallas County,1401057565,4909182,540.951,1.895,37.683583,-93.033815,2018
MO,29061,758485,Daviess County,1458906359,14913881,563.2869999999999,5.757999999999999,39.962839,-93.97005300000001,2018
MO,29063,758486,DeKalb County,1091311297,11561836,421.358,4.4639999999999995,39.894665,-94.40719,2018
MO,29065,758487,Dent County,1949641179,4518782,752.7610000000001,1.745,37.603072,-91.489717,2018
MO,29067,758488,Douglas County,2107274068,2520175,813.623,0.973,36.946517,-92.51589200000001,2018
MO,29069,758489,Dunklin County,1401444949,15768932,541.101,6.087999999999999,36.306905,-90.065394,2018
MO,29071,758490,Franklin County,2389887656,20576397,922.7410000000001,7.945,38.413003,-91.07283199999999,2018
MO,29073,758491,Gasconade County,1344216314,18008168,519.005,6.952999999999999,38.441183,-91.50578,2018
MO,29075,758492,Gentry County,1272776755,762384,491.42199999999997,0.294,40.208127000000005,-94.405321,2018
MO,29077,758493,Greene County,1749081115,6620035,675.324,2.556,37.258196000000005,-93.340641,2018
MO,29079,758494,Grundy County,1127401335,7118004,435.292,2.748,40.112541,-93.565054,2018
MO,29081,758495,Harrison County,1871309892,10070644,722.5169999999999,3.888,40.345620000000004,-93.992582,2018
MO,29083,758496,Henry County,1805075851,91636438,696.944,35.381,38.386491,-93.79262800000001,2018
MO,29085,758497,Hickory County,1032907420,33455658,398.80800000000005,12.917,37.9367,-93.322834,2018
MO,29087,758498,Holt County,1198369595,19839053,462.69300000000004,7.66,40.095724,-95.219072,2018
MO,29089,758499,Howard County,1201210650,19874965,463.79,7.6739999999999995,39.143365,-92.695926,2018
MO,29091,758500,Howell County,2401562310,2913503,927.248,1.125,36.774369,-91.88736800000001,2018
MO,29093,758501,Iron County,1425178292,4661907,550.264,1.8,37.594364,-90.98468199999999,2018
MO,29095,758502,Jackson County,1565689830,30629900,604.516,11.825999999999999,39.005336,-94.343165,2018
MO,29097,758503,Jasper County,1653724865,7162363,638.507,2.765,37.205197,-94.337259,2018
MO,29099,758504,Jefferson County,1700345322,20143587,656.507,7.777,38.257664,-90.54361999999999,2018
MO,29101,758505,Johnson County,2147770686,10185875,829.2589999999999,3.9330000000000003,38.741528,-93.811863,2018
MO,29103,758506,Knox County,1305376626,7307094,504.009,2.821,40.136856,-92.146835,2018
MO,29105,758507,Laclede County,1980565858,8515354,764.701,3.2880000000000003,37.659698,-92.59484300000001,2018
MO,29107,758508,Lafayette County,1627633788,27221524,628.433,10.51,39.068705,-93.802639,2018
MO,29109,758509,Lawrence County,1584393360,4247256,611.738,1.64,37.106590000000004,-93.830551,2018
MO,29111,758510,Lewis County,1308052630,14901559,505.042,5.754,40.084559000000006,-91.728803,2018
MO,29113,758511,Lincoln County,1622787226,36004144,626.562,13.901,39.062255,-90.962916,2018
MO,29115,758512,Linn County,1594365083,14991074,615.5880000000001,5.787999999999999,39.86444,-93.108019,2018
MO,29117,758513,Livingston County,1378644691,16200765,532.298,6.255,39.778587,-93.548201,2018
MO,29119,758518,McDonald County,1397247174,520251,539.48,0.201,36.630218,-94.343956,2018
MO,29121,758514,Macon County,2075118028,28912942,801.2080000000001,11.163,39.829795000000004,-92.56434,2018
MO,29123,758515,Madison County,1280458091,8318261,494.38800000000003,3.2119999999999997,37.474481,-90.343413,2018
MO,29125,758516,Maries County,1364867199,7638777,526.9780000000001,2.949,38.162615,-91.923601,2018
MO,29127,758517,Marion County,1131623331,19113752,436.92199999999997,7.38,39.807538,-91.635379,2018
MO,29129,758519,Mercer County,1175427728,3302140,453.835,1.275,40.421413,-93.567631,2018
MO,29131,758520,Miller County,1534831729,19140601,592.602,7.39,38.21668,-92.42987600000001,2018
MO,29133,758521,Mississippi County,1065995424,44494841,411.583,17.18,36.826264,-89.295929,2018
MO,29135,758522,Moniteau County,1074917555,9954061,415.028,3.843,38.633037,-92.583642,2018
MO,29137,758523,Monroe County,1677418978,58300656,647.655,22.51,39.49827,-92.006458,2018
MO,29139,758524,Montgomery County,1385765330,14100635,535.047,5.444,38.935184,-91.465427,2018
MO,29141,758525,Morgan County,1547854701,42426936,597.63,16.381,38.420807,-92.874835,2018
MO,29143,758526,New Madrid County,1747868662,56238249,674.8560000000001,21.714000000000002,36.594260999999996,-89.655948,2018
MO,29145,758527,Newton County,1618104248,4717260,624.754,1.821,36.908364,-94.335021,2018
MO,29147,758528,Nodaway County,2271326619,2361588,876.9639999999999,0.912,40.361136,-94.883146,2018
MO,29149,758529,Oregon County,2045563492,4528610,789.797,1.749,36.68531,-91.401827,2018
MO,29151,758530,Osage County,1571034362,17734586,606.58,6.847,38.464253,-91.859504,2018
MO,29153,758531,Ozark County,1929467325,26575002,744.972,10.261,36.64959,-92.458549,2018
MO,29155,758532,Pemiscot County,1275869306,53917538,492.616,20.818,36.209916,-89.785942,2018
MO,29157,758533,Perry County,1228574133,25394865,474.355,9.805,37.71113,-89.802125,2018
MO,29159,758534,Pettis County,1766953615,10501027,682.225,4.053999999999999,38.727367,-93.285207,2018
MO,29161,758535,Phelps County,1739898532,6587539,671.779,2.543,37.866326,-91.79034899999999,2018
MO,29163,758536,Pike County,1736428535,36976721,670.439,14.277000000000001,39.339959,-91.171607,2018
MO,29165,758537,Platte County,1087240593,17001235,419.786,6.564,39.378696000000005,-94.761472,2018
MO,29167,758538,Polk County,1646006162,17837927,635.5269999999999,6.8870000000000005,37.616761,-93.400817,2018
MO,29169,758539,Pulaski County,1417012539,11314753,547.112,4.369,37.824835,-92.207022,2018
MO,29171,758540,Putnam County,1339843851,5943334,517.317,2.295,40.478606,-93.014531,2018
MO,29173,758541,Ralls County,1216727522,36396590,469.781,14.052999999999999,39.553455,-91.524787,2018
MO,29175,758542,Randolph County,1250217892,13254191,482.712,5.117,39.439249,-92.492959,2018
MO,29177,758543,Ray County,1473209190,13278420,568.809,5.127000000000001,39.308401,-93.995746,2018
MO,29179,758544,Reynolds County,2093946391,15373678,808.477,5.936,37.366464,-90.97228199999999,2018
MO,29181,758545,Ripley County,1630498737,5443027,629.539,2.102,36.648902,-90.86706,2018
MO,29183,758546,St. Charles County,1451634961,83330527,560.479,32.174,38.781102000000004,-90.674915,2018
MO,29185,758547,St. Clair County,1748193274,70137864,674.9810000000001,27.08,38.042229999999996,-93.77656,2018
MO,29186,765806,Ste. Genevieve County,1292800497,19739769,499.153,7.622000000000001,37.885845,-90.16153100000001,2018
MO,29187,758548,St. Francois County,1170346887,7251151,451.87300000000005,2.8,37.810707,-90.47386800000001,2018
MO,29189,758549,St. Louis County,1314228662,40161918,507.42699999999996,15.507,38.640702000000005,-90.445954,2018
MO,29195,758550,Saline County,1956717078,29587347,755.493,11.424000000000001,39.13584,-93.204164,2018
MO,29197,758551,Schuyler County,795916404,2216011,307.305,0.856,40.469361,-92.51901600000001,2018
MO,29199,758552,Scotland County,1130548364,7217862,436.50699999999995,2.787,40.447686,-92.142824,2018
MO,29201,758553,Scott County,1087772861,15192496,419.991,5.8660000000000005,37.047793,-89.56809799999999,2018
MO,29203,758554,Shannon County,2599884454,464012,1003.821,0.179,37.152498,-91.391328,2018
MO,29205,758555,Shelby County,1297230222,3764606,500.86300000000006,1.454,39.797531,-92.088719,2018
MO,29207,758556,Stoddard County,2132122569,15033642,823.217,5.805,36.851557,-89.94748100000001,2018
MO,29209,758557,Stone County,1201828866,121052092,464.029,46.738,36.751003999999995,-93.473701,2018
MO,29211,758558,Sullivan County,1678265048,9122602,647.982,3.522,40.209587,-93.109783,2018
MO,29213,758559,Taney County,1637791188,49948472,632.355,19.285,36.649827,-93.042819,2018
MO,29215,758560,Texas County,3049103790,5071079,1177.266,1.9580000000000002,37.314257,-91.964478,2018
MO,29217,758561,Vernon County,2140343870,27020859,826.3910000000001,10.433,37.850196000000004,-94.341597,2018
MO,29219,758562,Warren County,1110085394,23733196,428.606,9.163,38.761902,-91.159306,2018
MO,29221,758563,Washington County,1968043965,6791220,759.8660000000001,2.622,37.942611,-90.897018,2018
MO,29223,758564,Wayne County,1966277689,38539034,759.184,14.88,37.111074,-90.45393100000001,2018
MO,29225,758565,Webster County,1534730255,3110547,592.563,1.2009999999999998,37.280803999999996,-92.87608,2018
MO,29227,758566,Worth County,690564988,493903,266.629,0.191,40.480193,-94.418748,2018
MO,29229,758567,Wright County,1765780149,3533323,681.7719999999999,1.364,37.267635999999996,-92.48001,2018
MO,29510,767557,St. Louis city,159915148,11211123,61.744,4.329,38.635699,-90.244582,2018
MT,30001,1719627,Beaverhead County,14355492103,78345289,5542.687,30.249000000000002,45.133863,-112.89286899999999,2018
MT,30003,1716521,Big Horn County,12944269184,47406501,4997.81,18.304000000000002,45.407869,-107.51816299999999,2018
MT,30005,1722470,Blaine County,10948196443,29079275,4227.122,11.228,48.428282,-108.967648,2018
MT,30007,1719625,Broadwater County,3088195835,118487317,1192.359,45.748000000000005,46.329848999999996,-111.497873,2018
MT,30009,1720111,Carbon County,5303530751,35410724,2047.705,13.672,45.224468,-109.028554,2018
MT,30011,1688746,Carter County,8651796231,19503322,3340.4770000000003,7.53,45.516825,-104.51532399999999,2018
MT,30013,1719622,Cascade County,6988237762,34396943,2698.1740000000004,13.280999999999999,47.316575,-111.35026200000001,2018
MT,30015,1719619,Chouteau County,10288824959,62565299,3972.538,24.156999999999996,47.886834,-110.4362,2018
MT,30017,1720109,Custer County,9798723680,25612454,3783.309,9.889,46.261414,-105.550352,2018
MT,30019,1637566,Daniels County,3693365371,1021697,1426.016,0.39399999999999996,48.794429,-105.54173899999999,2018
MT,30021,1715632,Dawson County,6143238450,29905887,2371.9179999999997,11.547,47.26613,-104.898271,2018
MT,30023,1719617,Deer Lodge County,1907999322,12199471,736.683,4.71,46.094671999999996,-113.141624,2018
MT,30025,1688745,Fallon County,4197204997,5915331,1620.55,2.2840000000000003,46.318184,-104.40571800000001,2018
MT,30027,1719614,Fergus County,11238811038,27700320,4339.329000000001,10.695,47.225221000000005,-109.23213799999999,2018
MT,30029,1719611,Flathead County,13175685558,437273933,5087.161,168.832,48.314678,-114.054295,2018
MT,30031,1720053,Gallatin County,6746957846,74489170,2605.015,28.76,45.518054,-111.163921,2018
MT,30033,1716058,Garfield County,12112233260,446864351,4676.56,172.535,47.267184,-106.99599099999999,2018
MT,30035,1719607,Glacier County,7756874926,106013590,2994.946,40.931999999999995,48.705671,-112.990502,2018
MT,30037,1723078,Golden Valley County,3041740575,2621792,1174.423,1.012,46.380624,-109.174586,2018
MT,30039,1719605,Granite County,4473328973,14546368,1727.162,5.6160000000000005,46.395955,-113.427356,2018
MT,30041,1720048,Hill County,7508815833,44701997,2899.17,17.26,48.631959,-110.106321,2018
MT,30043,1720045,Jefferson County,4291254198,6605134,1656.8629999999998,2.55,46.124232,-112.059428,2018
MT,30045,1719602,Judith Basin County,4842466679,2066739,1869.6870000000001,0.7979999999999999,47.032558,-110.30532,2018
MT,30047,1796943,Lake County,3860290985,423545836,1490.467,163.532,47.642901,-114.08368700000001,2018
MT,30049,793926,Lewis and Clark County,8957164709,101496098,3458.381,39.188,47.122105,-112.38288999999999,2018
MT,30051,1720036,Liberty County,3703639186,44411469,1429.983,17.147000000000002,48.559653999999995,-111.036924,2018
MT,30053,1720038,Lincoln County,9356364730,161579870,3612.513,62.386,48.552385,-115.46318500000001,2018
MT,30055,1716270,McCone County,6843332007,103024638,2642.225,39.778,47.629628000000004,-105.757222,2018
MT,30057,1720033,Madison County,9293284845,39845975,3588.157,15.385,45.32529,-111.91379099999999,2018
MT,30059,1719600,Meagher County,6194909929,7475979,2391.868,2.886,46.5857,-110.92173999999999,2018
MT,30061,1720030,Mineral County,3158799744,9897207,1219.619,3.821,47.151942,-115.065627,2018
MT,30063,1719596,Missoula County,6715862288,64586614,2593.009,24.936999999999998,47.027263,-113.89269099999999,2018
MT,30065,1719593,Musselshell County,4840577748,7118682,1868.9579999999999,2.7489999999999997,46.505281,-108.43976299999999,2018
MT,30067,1720027,Park County,7258365042,27885027,2802.4709999999995,10.765999999999998,45.421428999999996,-110.53276000000001,2018
MT,30069,1719590,Petroleum County,4288047865,48927318,1655.625,18.891,47.141917,-108.226575,2018
MT,30071,1720023,Phillips County,13313777229,185493126,5140.478,71.619,48.250143,-107.92889699999999,2018
MT,30073,1719587,Pondera County,4207608381,43980663,1624.567,16.980999999999998,48.228604,-112.22076100000001,2018
MT,30075,1719584,Powder River County,8542288891,1565958,3298.196,0.605,45.408926,-105.55534399999999,2018
MT,30077,1720021,Powell County,6024421096,16247901,2326.042,6.273,46.844225,-112.9311,2018
MT,30079,1715847,Prairie County,4497780200,15092932,1736.6029999999998,5.827000000000001,46.812384,-105.50399399999999,2018
MT,30081,1719582,Ravalli County,6192654381,24209796,2390.9970000000003,9.347000000000001,46.077744,-114.105795,2018
MT,30083,1715338,Richland County,5398431221,49002392,2084.346,18.92,47.785633000000004,-104.563408,2018
MT,30085,1669428,Roosevelt County,6097641904,38581365,2354.313,14.895999999999999,48.282747,-104.99517,2018
MT,30087,1716795,Rosebud County,12971010170,44234236,5008.135,17.079,46.173233,-106.66674599999999,2018
MT,30089,1719578,Sanders County,7149405165,76394144,2760.401,29.496,47.756496999999996,-115.180306,2018
MT,30091,1677577,Sheridan County,4340311869,75071722,1675.8039999999999,28.985,48.705523,-104.533913,2018
MT,30093,1719575,Silver Bow County,1859568273,1518176,717.9830000000001,0.586,45.896232,-112.660071,2018
MT,30095,1719572,Stillwater County,4653551003,23732517,1796.746,9.163,45.658545000000004,-109.381576,2018
MT,30097,1719569,Sweet Grass County,4805735232,17537143,1855.505,6.771,45.811292,-109.944796,2018
MT,30099,1720018,Teton County,5883425283,52657847,2271.603,20.331,47.819035,-112.281725,2018
MT,30101,1719566,Toole County,4959868818,78026225,1915.016,30.125999999999998,48.645125,-111.73347199999999,2018
MT,30103,1719563,Treasure County,2532492067,17149961,977.801,6.622000000000001,46.229440999999994,-107.285772,2018
MT,30105,1678923,Valley County,12758539637,351469576,4926.1,135.703,48.34985,-106.670424,2018
MT,30107,1719560,Wheatland County,3684208403,13010925,1422.481,5.024,46.497046999999995,-109.857147,2018
MT,30109,1696629,Wibaux County,2301488710,1756846,888.61,0.6779999999999999,46.962965999999994,-104.274518,2018
MT,30111,1719558,Yellowstone County,6820647780,39947764,2633.467,15.424000000000001,45.936987,-108.276656,2018
NE,31001,835823,Adams County,1458869102,2481410,563.273,0.958,40.520632,-98.50004399999999,2018
NE,31003,835824,Antelope County,2220231685,3510581,857.2360000000001,1.355,42.183225,-98.058037,2018
NE,31005,835825,Arthur County,1852759729,7644718,715.355,2.952,41.57193,-101.69591700000001,2018
NE,31007,835826,Banner County,1932676689,397069,746.211,0.153,41.53975,-103.726263,2018
NE,31009,835827,Blaine County,1840673980,9443894,710.688,3.6460000000000004,41.931945,-99.99640699999999,2018
NE,31011,835828,Boone County,1778166040,1718583,686.554,0.664,41.703934000000004,-98.070476,2018
NE,31013,835991,Box Butte County,2784994716,6588657,1075.2930000000001,2.544,42.21038,-103.081779,2018
NE,31015,835829,Boyd County,1398424239,11893557,539.935,4.592,42.894448,-98.773022,2018
NE,31017,835830,Brown County,3163296262,9814399,1221.356,3.7889999999999997,42.359562,-99.92392,2018
NE,31019,835831,Buffalo County,2507679138,18593313,968.22,7.178999999999999,40.855226,-99.07498299999999,2018
NE,31021,835832,Burt County,1273201345,14186270,491.586,5.477,41.854178999999995,-96.337746,2018
NE,31023,835833,Butler County,1514886625,15307372,584.901,5.91,41.226071999999995,-97.132039,2018
NE,31025,835834,Cass County,1443537069,22114716,557.3530000000001,8.539,40.909878000000006,-96.140609,2018
NE,31027,835835,Cedar County,1917219989,14513816,740.243,5.604,42.60456,-97.25686999999999,2018
NE,31029,835836,Chase County,2316533447,7978172,894.419,3.08,40.530390000000004,-101.694192,2018
NE,31031,835837,Cherry County,15436868252,127452878,5960.2080000000005,49.21,42.571323,-101.047653,2018
NE,31033,835838,Cheyenne County,3098367764,292549,1196.287,0.113,41.214236,-103.01192900000001,2018
NE,31035,835839,Clay County,1482222908,3234877,572.289,1.249,40.523669,-98.05085799999999,2018
NE,31037,835840,Colfax County,1066160351,12611464,411.647,4.869,41.57496,-97.088945,2018
NE,31039,835841,Cuming County,1477652222,10690952,570.525,4.128,41.915865000000004,-96.788517,2018
NE,31041,835842,Custer County,6670757262,932956,2575.594,0.36,41.393893,-99.726866,2018
NE,31043,835843,Dakota County,684422627,8193327,264.257,3.1630000000000003,42.391645000000004,-96.561356,2018
NE,31045,835844,Dawes County,3616875588,11870270,1396.484,4.583,42.711214,-103.134872,2018
NE,31047,835845,Dawson County,2623887234,16431843,1013.0889999999999,6.343999999999999,40.867378,-99.815154,2018
NE,31049,835846,Deuel County,1139208972,2230956,439.851,0.861,41.111903000000005,-102.33260899999999,2018
NE,31051,835847,Dixon County,1233120001,17111893,476.11,6.607,42.485279999999996,-96.855862,2018
NE,31053,835848,Dodge County,1370269386,36091878,529.064,13.935,41.577008,-96.645853,2018
NE,31055,835849,Douglas County,845399826,33504648,326.411,12.936,41.297090999999995,-96.154066,2018
NE,31057,835850,Dundy County,2381956151,3046331,919.678,1.176,40.180165,-101.681133,2018
NE,31059,835851,Fillmore County,1490202784,2989990,575.371,1.1540000000000001,40.525040000000004,-97.596705,2018
NE,31061,835852,Franklin County,1491355860,487899,575.816,0.188,40.183203000000006,-98.96208,2018
NE,31063,835853,Frontier County,2524283235,14110075,974.6310000000001,5.4479999999999995,40.530947,-100.406683,2018
NE,31065,835854,Furnas County,1862542302,3915843,719.132,1.5119999999999998,40.191865,-99.909663,2018
NE,31067,835855,Gage County,2205275200,22010741,851.462,8.498,40.255234,-96.683453,2018
NE,31069,835856,Garden County,4417083921,65860691,1705.4460000000001,25.429000000000002,41.633364,-102.30298499999999,2018
NE,31071,835857,Garfield County,1474558349,5321553,569.33,2.055,41.906867999999996,-98.951231,2018
NE,31073,835858,Gosper County,1186616237,11831826,458.155,4.5680000000000005,40.509095,-99.823206,2018
NE,31075,835859,Grant County,2012081438,16460163,776.8689999999999,6.355,41.913957,-101.755965,2018
NE,31077,835860,Greeley County,1475804204,2188872,569.811,0.845,41.567571,-98.530565,2018
NE,31079,835861,Hall County,1415146240,14900882,546.391,5.752999999999999,40.866027,-98.502664,2018
NE,31081,835862,Hamilton County,1403509085,7360264,541.898,2.842,40.872817,-98.022329,2018
NE,31083,835863,Harlan County,1433471291,53339808,553.466,20.595,40.178765999999996,-99.403418,2018
NE,31085,835864,Hayes County,1846821514,570786,713.062,0.22,40.537234000000005,-101.047963,2018
NE,31087,835865,Hitchcock County,1838742723,22103381,709.943,8.533999999999999,40.176896,-101.044217,2018
NE,31089,835866,Holt County,6248078944,13204318,2412.397,5.098,42.459286999999996,-98.784766,2018
NE,31091,835867,Hooker County,1867796137,882994,721.16,0.341,41.920317,-101.117324,2018
NE,31093,835868,Howard County,1474578450,16199402,569.3380000000001,6.255,41.216851,-98.51334200000001,2018
NE,31095,835869,Jefferson County,1476736212,14232352,570.1709999999999,5.495,40.175736,-97.143103,2018
NE,31097,835870,Johnson County,974023330,1711433,376.07300000000004,0.6609999999999999,40.39501,-96.265367,2018
NE,31099,835871,Kearney County,1337063541,274634,516.243,0.106,40.50912,-98.947602,2018
NE,31101,835872,Keith County,2749531885,124672175,1061.6,48.136,41.194245,-101.644449,2018
NE,31103,835873,Keya Paha County,2002257566,2192458,773.076,0.847,42.875479999999996,-99.718351,2018
NE,31105,835874,Kimball County,2465269087,1448446,951.846,0.5589999999999999,41.199274,-103.703153,2018
NE,31107,835875,Knox County,2870856403,81009708,1108.444,31.278000000000002,42.634403999999996,-97.891349,2018
NE,31109,835876,Lancaster County,2169287528,22832516,837.567,8.816,40.783547,-96.68865799999999,2018
