combined_state_area_code,geoid,name,metro_status_ind,land_area_meters_sq,water_area_meters_sq,land_area_miles_sq,water_area_miles_sq,latitude,longitude,year
357.0,27500,"Janesville-Beloit, WI Metro Area",1,1859964571,20711099,718.1360000000001,7.997000000000001,42.66988,-89.075284,2018
122.0,27600,"Jefferson, GA Micro Area",2,879731646,8891394,339.666,3.4330000000000003,34.130881,-83.562566,2018
324.0,27660,"Jennings, LA Micro Area",2,1687025357,18718207,651.364,7.227,30.269529,-92.816221,2018
304.0,27740,"Johnson City, TN Metro Area",1,2211363894,26131173,853.812,10.089,36.265822,-82.332693,2018
306.0,27780,"Johnstown, PA Metro Area",1,1782847427,13653004,688.3610000000001,5.271,40.510222,-78.71047800000001,2018
308.0,27860,"Jonesboro, AR Metro Area",1,3796016180,27589574,1465.65,10.652000000000001,35.69697,-90.650173,2018
309.0,27900,"Joplin, MO Metro Area",1,3271829113,11879623,1263.26,4.587,37.055546,-94.339736,2018
358.0,27920,"Junction City, KS Micro Area",2,996272270,51602809,384.663,19.924,39.002139,-96.7681,2018
310.0,28020,"Kalamazoo-Portage, MI Metro Area",1,3029982030,1295820910,1169.883,500.319,42.268871000000004,-86.037373,2018
176.0,28100,"Kankakee, IL Metro Area",1,1752121058,12440760,676.498,4.803,41.139509999999994,-87.86111700000001,2018
312.0,28140,"Kansas City, MO-KS Metro Area",1,18794207394,301372184,7256.484,116.36,38.931849,-94.44382399999999,2018
258.0,28340,"Kendallville, IN Micro Area",2,1064071373,17074606,410.84,6.593,41.404678999999994,-85.417271,2018
545.0,28620,"Kill Devil Hills, NC Micro Area",2,2004653289,3535096910,774.0010000000001,1364.9089999999999,35.697103000000006,-75.83466800000001,2018
304.0,28700,"Kingsport-Bristol-Bristol, TN-VA Metro Area",1,5206752422,96209917,2010.338,37.147,36.604161,-82.440145,2018
408.0,28740,"Kingston, NY Metro Area",1,2911757798,94596946,1124.236,36.524,41.947212,-74.265458,2018
204.0,28780,"Kingsville, TX Micro Area",2,6059948092,1803251166,2339.759,696.2389999999999,27.113943,-97.568508,2018
314.0,28940,"Knoxville, TN Metro Area",1,9067178804,385904550,3500.857,148.999,36.044462,-84.136114,2018
316.0,29020,"Kokomo, IN Metro Area",1,758866958,2386193,293.0,0.9209999999999999,40.483537,-86.114118,2018
148.0,29060,"Laconia, NH Micro Area",2,1040771458,176549428,401.844,68.166,43.519109,-71.425366,2018
318.0,29180,"Lafayette, LA Metro Area",1,8827802543,2349941400,3408.434,907.317,29.957773,-92.04935,2018
320.0,29200,"Lafayette-West Lafayette, IN Metro Area",1,3308834526,18705999,1277.548,7.222,40.514717,-86.930475,2018
122.0,29300,"LaGrange, GA Micro Area",2,1072274464,82761542,414.00800000000004,31.954,33.034482000000004,-85.02835999999999,2018
324.0,29340,"Lake Charles, LA Metro Area",1,6084306369,1765800030,2349.1639999999998,681.779,29.978755,-93.25324300000001,2018
264.0,29380,"Lake City, FL Micro Area",2,2065645989,9755973,797.55,3.767,30.221226,-82.623114,2018
332.0,29420,"Lake Havasu City-Kingman, AZ Metro Area",1,34475503959,387309657,13311.067,149.541,35.717705,-113.74968899999999,2018
330.0,29620,"Lansing-East Lansing, MI Metro Area",1,4397148357,43934976,1697.749,16.963,42.713659,-84.605372,2018
238.0,29740,"Las Cruces, NM Metro Area",1,9863129095,17626170,3808.176,6.806,32.349919,-106.83496799999999,2018
106.0,29780,"Las Vegas, NM Micro Area",2,12228666255,51380263,4721.515,19.838,35.476859000000005,-104.803519,2018
332.0,29820,"Las Vegas-Henderson-Paradise, NV Metro Area",1,20439281456,438411489,7891.651,169.27200000000002,36.214257,-115.01381200000002,2018
246.0,29900,"Laurinburg, NC Micro Area",2,826570075,3841985,319.14099999999996,1.483,34.840022999999995,-79.477337,2018
312.0,29940,"Lawrence, KS Metro Area",1,1180402407,48900755,455.756,18.881,38.896417,-95.290947,2018
400.0,29980,"Lawrenceburg, TN Micro Area",2,1598348832,2228678,617.126,0.86,35.220476,-87.396546,2018
276.0,30140,"Lebanon, PA Metro Area",1,937071896,1799189,361.805,0.695,40.371559000000005,-76.46486999999999,2018
352.0,30220,"Levelland, TX Micro Area",2,2352723904,446119,908.3919999999999,0.172,33.605932,-102.343398,2018
146.0,30260,"Lewisburg, PA Micro Area",2,818323459,4639336,315.95599999999996,1.791,40.962179,-77.055475,2018
400.0,30280,"Lewisburg, TN Micro Area",2,972442320,1801922,375.462,0.696,35.468343,-86.765865,2018
438.0,30340,"Lewiston-Auburn, ME Metro Area",1,1211956216,75580882,467.939,29.182,44.167681,-70.207435,2018
336.0,30460,"Lexington-Fayette, KY Metro Area",1,3807050348,37180823,1469.91,14.356,38.102876,-84.43854499999999,2018
338.0,30620,"Lima, OH Metro Area",1,1042479885,11259523,402.504,4.3469999999999995,40.771627,-84.106103,2018
522.0,30660,"Lincoln, IL Micro Area",2,1600795502,2252736,618.071,0.87,40.129277,-89.365309,2018
339.0,30700,"Lincoln, NE Metro Area",1,3649283198,34375053,1408.996,13.272,40.817458,-96.86874300000001,2018
340.0,30780,"Little Rock-North Little Rock-Conway, AR Metro Area",1,10579266786,294867652,4084.678,113.84899999999999,34.755773,-92.400589,2018
558.0,30820,"Lock Haven, PA Micro Area",2,2299868396,23178635,887.9839999999999,8.949,41.262624,-77.69636,2018
170.0,30880,"Logan, WV Micro Area",2,1175211133,4828688,453.75199999999995,1.864,37.830591,-81.940853,2018
346.0,30980,"Longview, TX Metro Area",1,4611206782,68302500,1780.3970000000002,26.372,32.364601,-94.819897,2018
440.0,31020,"Longview, WA Metro Area",1,2954137364,66903698,1140.599,25.831999999999997,46.196785,-122.67846000000002,2018
106.0,31060,"Los Alamos, NM Micro Area",2,282827023,224479,109.2,0.087,35.870047,-106.30796799999999,2018
348.0,31080,"Los Angeles-Long Beach-Anaheim, CA Metro Area",1,12563966545,2196680011,4850.975,848.143,34.108705,-118.182745,2018
350.0,31140,"Louisville/Jefferson County, KY-IN Metro Area",1,9269034326,159356622,3578.7940000000003,61.528,38.33524,-85.668941,2018
352.0,31180,"Lubbock, TX Metro Area",1,6961031099,21249033,2687.6690000000003,8.204,33.470327000000005,-101.648825,2018
246.0,31300,"Lumberton, NC Micro Area",2,2453435692,5076394,947.2769999999999,1.96,34.63921,-79.100881,2018
356.0,31420,"Macon-Bibb County, GA Metro Area",1,4464107127,36466188,1723.601,14.08,32.856215999999996,-83.71430500000001,2018
260.0,31460,"Madera, CA Metro Area",1,5534617472,42245931,2136.928,16.311,37.209821000000005,-119.749802,2018
350.0,31500,"Madison, IN Micro Area",2,934033952,5843998,360.63300000000004,2.256,38.783604,-85.44009,2018
357.0,31540,"Madison, WI Metro Area",1,8569709454,200228634,3308.783,77.309,43.084294,-89.59718000000001,2018
284.0,31680,"Malvern, AR Micro Area",2,1593380758,18038344,615.2080000000001,6.965,34.315177,-92.944147,2018
148.0,31700,"Manchester-Nashua, NH Metro Area",1,2270232096,41279762,876.5419999999999,15.937999999999999,42.911532,-71.723055,2018
358.0,31740,"Manhattan, KS Metro Area",1,3756792154,85984964,1450.506,33.199,39.341053,-96.509902,2018
359.0,31860,"Mankato-North Mankato, MN Metro Area",1,3098712823,93588877,1196.42,36.135,44.15481,-94.147801,2018
360.0,31900,"Mansfield, OH Metro Area",1,1282554026,12637716,495.19699999999995,4.879,40.774159000000004,-82.542781,2018
425.0,31930,"Marietta, OH Micro Area",2,1636805228,20784948,631.974,8.025,39.450676,-81.490636,2018
280.0,32000,"Marion, NC Micro Area",2,1139477527,13976882,439.955,5.397,35.682271,-82.04804399999999,2018
198.0,32020,"Marion, OH Micro Area",2,1045726872,908577,403.75699999999995,0.35100000000000003,40.588034,-83.168803,2018
346.0,32220,"Marshall, TX Micro Area",2,2330874187,40916169,899.956,15.798,32.547990999999996,-94.374434,2018
362.0,32280,"Martin, TN Micro Area",2,1503107891,3707114,580.3530000000001,1.431,36.303596,-88.721194,2018
364.0,32420,"Mayagüez, PR Metro Area",1,230559335,508706239,89.01899999999999,196.41299999999998,18.164126,-67.893333,2018
424.0,32460,"Mayfield, KY Micro Area",2,1429043027,13029829,551.757,5.031000000000001,36.723344,-88.649897,2018
178.0,32500,"Maysville, KY Micro Area",2,621924068,16281864,240.12599999999998,6.2860000000000005,38.594136999999996,-83.828125,2018
365.0,32580,"McAllen-Edinburg-Mission, TX Metro Area",1,4068610451,31102593,1570.899,12.009,26.396384,-98.18099000000001,2018
240.0,32740,"Meadville, PA Micro Area",2,2621849834,65300098,1012.302,25.213,41.687876,-80.107795,2018
366.0,32780,"Medford, OR Metro Area",1,7208597907,46766412,2783.255,18.057000000000002,42.411628,-122.67568500000002,2018
368.0,32820,"Memphis, TN-MS-AR Metro Area",1,12912772210,316988938,4985.649,122.39,35.008557,-89.821816,2018
232.0,32860,"Menomonie, WI Micro Area",2,2201905274,35570213,850.16,13.734000000000002,44.947751000000004,-91.897645,2018
382.0,32900,"Merced, CA Metro Area",1,5013300944,111383846,1935.646,43.006,37.194806,-120.722802,2018
554.0,32980,"Merrill, WI Micro Area",2,2275833631,72744021,878.704,28.087,45.338417,-89.74230899999999,2018
190.0,33020,"Mexico, MO Micro Area",2,1792888796,11872817,692.238,4.584,39.21448,-91.84341500000001,2018
309.0,33060,"Miami, OK Micro Area",2,1219467497,35708905,470.839,13.787,36.835764000000005,-94.802681,2018
370.0,33100,"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",1,13124710812,2770459708,5067.479,1069.681,26.101828,-80.478755,2018
176.0,33140,"Michigan City-La Porte, IN Metro Area",1,1549504338,38830316,598.2669999999999,14.992,41.549013,-86.744739,2018
474.0,33220,"Midland, MI Metro Area",1,1337113497,30578223,516.262,11.806,43.648203,-84.379414,2018
372.0,33260,"Midland, TX Metro Area",1,4701372153,6452583,1815.21,2.491,32.092359,-101.994539,2018
376.0,33340,"Milwaukee-Waukesha-West Allis, WI Metro Area",1,3768082765,4835620075,1454.865,1867.043,43.01766,-87.481554,2018
206.0,33420,"Mineral Wells, TX Micro Area",2,2467090684,85364144,952.549,32.959,32.752204,-98.31796700000001,2018
378.0,33460,"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",1,19777627649,1252269486,7636.185,483.504,45.060982,-93.35136899999999,2018
190.0,33620,"Moberly, MO Micro Area",2,1250217892,13254191,482.712,5.117,39.439249,-92.492959,2018
380.0,33660,"Mobile, AL Metro Area",1,3184053031,1074031983,1229.37,414.686,30.684571999999996,-88.196568,2018
382.0,33700,"Modesto, CA Metro Area",1,3874662824,46356389,1496.016,17.898,37.562315999999996,-121.002831,2018
384.0,33740,"Monroe, LA Metro Area",1,3852280471,128929607,1487.374,49.78,32.690477,-92.262793,2018
220.0,33780,"Monroe, MI Metro Area",1,1422800567,338220996,549.346,130.588,41.916097,-83.48710600000001,2018
404.0,33980,"Morehead City, NC Micro Area",2,1314696235,2131054352,507.60699999999997,822.805,34.858343,-76.53586,2018
318.0,34020,"Morgan City, LA Micro Area",2,1438949691,1460341276,555.582,563.841,29.629348999999998,-91.46380400000001,2018
390.0,34060,"Morgantown, WV Metro Area",1,2613050899,21661985,1008.905,8.363999999999999,39.525155,-79.801912,2018
314.0,34100,"Morristown, TN Metro Area",1,1129529230,139874666,436.11400000000003,54.006,36.115484,-83.37654599999999,2018
446.0,34140,"Moscow, ID Micro Area",2,2786483031,2369979,1075.867,0.915,46.81892,-116.730974,2018
393.0,34180,"Moses Lake, WA Micro Area",2,6939853494,289961880,2679.493,111.955,47.213633,-119.46778799999998,2018
147.0,34300,"Mountain Home, ID Micro Area",2,7964417369,68330393,3075.079,26.383000000000003,43.394698,-115.471205,2018
268.0,34340,"Mount Airy, NC Micro Area",2,1382385865,10337591,533.742,3.991,36.415416,-80.686463,2018
394.0,34380,"Mount Pleasant, MI Micro Area",2,1483282619,12948097,572.6990000000001,4.999,43.645233000000005,-84.839424,2018
336.0,34460,"Mount Sterling, KY Micro Area",2,1760497164,23427182,679.732,9.045,38.024349,-83.74100899999999,2018
198.0,34540,"Mount Vernon, OH Micro Area",2,1361052752,10720134,525.505,4.138999999999999,40.403620000000004,-82.422393,2018
500.0,34580,"Mount Vernon-Anacortes, WA Metro Area",1,4481247129,483851713,1730.219,186.81599999999997,48.493292,-121.81577,2018
294.0,34620,"Muncie, IN Metro Area",1,1015542128,9857919,392.103,3.806,40.227543,-85.399262,2018
209.0,34700,"Muscatine, IA Micro Area",2,1132977163,30262371,437.445,11.684000000000001,41.483776,-91.11869899999999,2018
266.0,34740,"Muskegon, MI Metro Area",1,1305064357,2476380060,503.88800000000003,956.1360000000001,43.289258000000004,-86.751892,2018
538.0,34780,"Muskogee, OK Micro Area",2,2098872174,76147852,810.3789999999999,29.401,35.617551,-95.383911,2018
396.0,34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",1,5135607654,831581332,1982.869,321.075,33.969095,-78.612724,2018
488.0,34900,"Napa, CA Metro Area",1,1938114186,104300794,748.31,40.271,38.5071,-122.32590400000001,2018
162.0,34940,"Naples-Immokalee-Marco Island, FL Metro Area",1,5170431469,799432008,1996.315,308.66200000000003,26.118786,-81.40095500000001,2018
400.0,34980,"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",1,16321635533,197743809,6301.819,76.34899999999999,36.091577,-86.72298,2018
404.0,35100,"New Bern, NC Metro Area",1,3922449729,761818575,1514.4660000000001,294.14,35.116828999999996,-77.08131999999999,2018
192.0,35140,"Newberry, SC Micro Area",2,1631796861,44657976,630.04,17.243,34.289899,-81.599703,2018
294.0,35220,"New Castle, IN Micro Area",2,1014955632,7654389,391.87699999999995,2.955,39.929590999999995,-85.397363,2018
430.0,35260,"New Castle, PA Micro Area",2,927682843,11745501,358.18,4.535,40.992734999999996,-80.334446,2018
408.0,35300,"New Haven-Milford, CT Metro Area",1,1565688367,667081242,604.516,257.562,41.349717,-72.900204,2018
406.0,35380,"New Orleans-Metairie, LA Metro Area",1,8295143874,12099667216,3202.7729999999997,4671.708,29.805532,-89.701382,2018
184.0,35420,"New Philadelphia-Dover, OH Micro Area",2,1469641516,10408848,567.432,4.019,40.44749,-81.47110500000001,2018
314.0,35460,"Newport, TN Micro Area",2,1128782873,18734377,435.82599999999996,7.233,35.916198,-83.119224,2018
218.0,35500,"Newton, IA Micro Area",2,1891760879,6578379,730.413,2.54,41.685551000000004,-93.054147,2018
359.0,35580,"New Ulm, MN Micro Area",2,1582706895,18537419,611.087,7.157,44.246541,-94.73364699999999,2018
408.0,35620,"New York-Newark-Jersey City, NY-NJ-PA Metro Area",1,21477624357,6690474876,8292.556999999999,2583.2070000000003,40.898788,-73.90313,2018
515.0,35660,"Niles-Benton Harbor, MI Metro Area",1,1470535560,2625457933,567.7769999999999,1013.695,41.791382,-86.74254300000001,2018
536.0,35700,"Nogales, AZ Micro Area",2,3203613240,3088046,1236.922,1.192,31.525733000000002,-110.845228,2018
412.0,35840,"North Port-Sarasota-Bradenton, FL Metro Area",1,3366988943,823703462,1300.002,318.034,27.364247,-82.319344,2018
294.0,35860,"North Vernon, IN Micro Area",2,975364388,4546210,376.59,1.755,38.996229,-85.628103,2018
184.0,35940,"Norwalk, OH Micro Area",2,1272965328,8615924,491.495,3.327,41.14508,-82.59464100000001,2018
278.0,35980,"Norwich-New London, CT Metro Area",1,1722716728,276657755,665.145,106.818,41.472652000000004,-72.108634,2018
500.0,36020,"Oak Harbor, WA Micro Area",2,540043252,799821240,208.512,308.813,48.158553999999995,-122.670649,2018
428.0,36140,"Ocean City, NJ Metro Area",1,651402591,955184422,251.50799999999998,368.79900000000004,39.086141,-74.84770999999999,2018
372.0,36220,"Odessa, TX Metro Area",1,2325320265,10377149,897.811,4.007,31.865301000000002,-102.542507,2018
482.0,36260,"Ogden-Clearfield, UT Metro Area",1,18725779367,3639240116,7230.064,1405.119,41.300466,-113.12680800000001,2018
370.0,36380,"Okeechobee, FL Micro Area",2,1991328272,318722514,768.8560000000001,123.059,27.385592,-80.887388,2018
416.0,36420,"Oklahoma City, OK Metro Area",1,14275323459,181256071,5511.733,69.983,35.430968,-97.506966,2018
160.0,36460,"Olean, NY Micro Area",2,3388616853,36624888,1308.3519999999999,14.140999999999998,42.239098999999996,-78.66233199999999,2018
500.0,36500,"Olympia-Tumwater, WA Metro Area",1,1871237475,133647532,722.4889999999999,51.602,46.935821999999995,-122.830152,2018
420.0,36540,"Omaha-Council Bluffs, NE-IA Metro Area",1,11258568680,156015756,4346.958,60.238,41.290459000000006,-95.99996999999999,2018
147.0,36620,"Ontario, OR-ID Micro Area",2,26662898163,117871722,10294.603000000001,45.511,43.225869,-117.619933,2018
318.0,36660,"Opelousas, LA Micro Area",2,2392922773,39029142,923.913,15.069,30.583440999999997,-91.989274,2018
192.0,36700,"Orangeburg, SC Micro Area",2,2865402225,55804746,1106.338,21.546,33.436135,-80.802913,2018
422.0,36740,"Orlando-Kissimmee-Sanford, FL Metro Area",1,9039962663,1349838957,3490.349,521.1759999999999,28.434396000000003,-81.356084,2018
118.0,36780,"Oshkosh-Neenah, WI Metro Area",1,1125846130,372645352,434.69199999999995,143.879,44.085707,-88.668149,2018
423.0,36820,"Oskaloosa, IA Micro Area",2,1478527855,6564805,570.863,2.535,41.330797,-92.63636600000001,2018
393.0,36830,"Othello, WA Micro Area",2,4985698857,12464425,1924.989,4.813,47.011238,-118.51286100000002,2018
312.0,36840,"Ottawa, KS Micro Area",2,1480855479,13920171,571.762,5.375,38.558019,-95.27896199999999,2018
176.0,36860,"Ottawa-Peru, IL Micro Area",2,5605692028,76503038,2164.37,29.538,41.35649,-89.173385,2018
330.0,37020,"Owosso, MI Micro Area",2,1375178357,25853173,530.9590000000001,9.982000000000001,42.951545,-84.14635200000001,2018
450.0,37080,"Oxford, NC Micro Area",2,1377850153,14503652,531.991,5.6,36.299884000000006,-78.657634,2018
348.0,37100,"Oxnard-Thousand Oaks-Ventura, CA Metro Area",1,4771968316,947365005,1842.467,365.78,34.358740999999995,-119.13314299999999,2018
222.0,37120,"Ozark, AL Micro Area",2,1453244553,4082940,561.101,1.5759999999999998,31.430653999999997,-85.609476,2018
424.0,37140,"Paducah, KY-IL Micro Area",2,2709022296,207324140,1045.9589999999998,80.048,37.134181,-88.65666800000001,2018
332.0,37220,"Pahrump, NV Micro Area",2,47090938910,43207981,18181.914,16.683,37.965864,-116.459011,2018
300.0,37260,"Palatka, FL Micro Area",2,1885167077,256548277,727.867,99.054,29.593896,-81.732039,2018
308.0,37500,"Paragould, AR Micro Area",2,1496205817,4789586,577.688,1.849,36.120607,-90.566346,2018
425.0,37620,"Parkersburg-Vienna, WV Metro Area",1,1551457643,32403684,599.021,12.511,39.141531,-81.460402,2018
423.0,37800,"Pella, IA Micro Area",2,1436120673,41487001,554.489,16.018,41.331455,-93.093849,2018
426.0,37860,"Pensacola-Ferry Pass-Brent, FL Metro Area",1,4323595128,981948407,1669.349,379.13199999999995,30.655401,-87.161828,2018
427.0,37900,"Peoria, IL Metro Area",1,6391372178,130073961,2467.723,50.222,40.788255,-89.51474499999999,2018
316.0,37940,"Peru, IN Micro Area",2,968246949,9184624,373.842,3.5460000000000003,40.772881,-86.044258,2018
428.0,37980,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",1,11921840711,692432936,4603.049,267.35,39.894936,-75.31195500000001,2018
406.0,38100,"Picayune, MS Micro Area",2,2101301898,20778645,811.317,8.023,30.774793,-89.586904,2018
340.0,38220,"Pine Bluff, AR Metro Area",1,5255934204,143446207,2029.328,55.385,34.081208000000004,-91.945729,2018
430.0,38300,"Pittsburgh, PA Metro Area",1,13680245291,156667278,5281.972,60.49,40.434338000000004,-79.828061,2018
515.0,38500,"Plymouth, IN Micro Area",2,1148969982,15858580,443.62,6.122999999999999,41.325003,-86.269036,2018
434.0,38660,"Ponce, PR Metro Area",1,1042475207,557299794,402.50199999999995,215.175,18.013799,-66.67508199999999,2018
145.0,38700,"Pontiac, IL Micro Area",2,2702980759,5975818,1043.627,2.307,40.894376,-88.552852,2018
188.0,38780,"Portales, NM Micro Area",2,6335242830,18679735,2446.051,7.212000000000001,34.021207000000004,-103.48300400000001,2018
534.0,38840,"Port Clinton, OH Micro Area",2,659770876,855571650,254.739,330.338,41.545495,-83.012613,2018
438.0,38860,"Portland-South Portland, ME Metro Area",1,5389035487,2011087214,2080.718,776.485,43.651416999999995,-70.418375,2018
440.0,38900,"Portland-Vancouver-Hillsboro, OR-WA Metro Area",1,17318770737,356204886,6686.815,137.531,45.60062,-122.484346,2018
544.0,38920,"Port Lavaca, TX Micro Area",2,1312707008,1361884769,506.839,525.827,28.441719,-96.579574,2018
370.0,38940,"Port St. Lucie, FL Metro Area",1,2889052777,843030316,1115.47,325.496,27.232699,-80.42676999999999,2018
170.0,39020,"Portsmouth, OH Micro Area",2,1580488226,15327149,610.23,5.917999999999999,38.814889,-82.998675,2018
140.0,39260,"Prineville, OR Micro Area",2,7715303368,21091928,2978.895,8.144,44.163053999999995,-120.37158500000001,2018
148.0,39300,"Providence-Warwick, RI-MA Metro Area",1,4110316823,1681143866,1587.0020000000002,649.0930000000001,41.706831,-71.286637,2018
482.0,39340,"Provo-Orem, UT Metro Area",1,13973765435,400695885,5395.3009999999995,154.71,39.872067,-112.359059,2018
444.0,39380,"Pueblo, CO Metro Area",1,6179916826,30267494,2386.0789999999997,11.686,38.170658,-104.489892,2018
446.0,39420,"Pullman, WA Micro Area",2,5592461099,48248821,2159.261,18.629,46.905944,-117.53538999999999,2018
412.0,39460,"Punta Gorda, FL Metro Area",1,1764058624,458736687,681.107,177.11900000000003,26.868973999999998,-81.941278,2018
448.0,39500,"Quincy, IL-MO Micro Area",2,3522857454,56669248,1360.183,21.88,40.027153999999996,-91.389845,2018
376.0,39540,"Racine, WI Metro Area",1,861398471,1190238442,332.588,459.55400000000003,42.754121999999995,-87.420877,2018
450.0,39580,"Raleigh, NC Metro Area",1,5485217808,76814164,2117.855,29.658,35.756746,-78.460441,2018
452.0,39660,"Rapid City, SD Metro Area",1,20213988329,56100755,7804.665,21.660999999999998,44.195108000000005,-102.916612,2018
154.0,39700,"Raymondville, TX Micro Area",2,1529622790,501704013,590.591,193.709,26.481861,-97.59473100000001,2018
428.0,39740,"Reading, PA Metro Area",1,2217987965,24304378,856.37,9.384,40.413957,-75.92685999999999,2018
454.0,39780,"Red Bluff, CA Micro Area",2,7638228750,33767783,2949.137,13.038,40.126157,-122.232274,2018
454.0,39820,"Redding, CA Metro Area",1,9778230074,186479459,3775.3959999999997,72.0,40.760514,-122.04355600000001,2018
378.0,39860,"Red Wing, MN Micro Area",2,1960290907,60947204,756.873,23.531999999999996,44.406178000000004,-92.71600000000001,2018
456.0,39900,"Reno, NV Metro Area",1,17004278606,622800253,6565.389,240.465,40.500795000000004,-119.73116100000001,2018
292.0,39940,"Rexburg, ID Micro Area",2,6043029424,93941550,2333.2270000000003,36.271,44.142753000000006,-111.50810700000001,2018
458.0,39980,"Richmond, IN Micro Area",2,1040513140,6728106,401.744,2.5980000000000003,39.863091,-85.00673499999999,2018
336.0,40080,"Richmond-Berea, KY Micro Area",2,1952583510,19317876,753.8969999999999,7.459,37.57168,-84.29626400000001,2018
365.0,40100,"Rio Grande City, TX Micro Area",2,3168019238,15346371,1223.1789999999999,5.925,26.530903000000002,-98.740235,2018
348.0,40140,"Riverside-San Bernardino-Ontario, CA Metro Area",1,70619797051,367289837,27266.457000000002,141.811,34.537534,-116.130921,2018
468.0,40260,"Roanoke Rapids, NC Micro Area",2,3264365480,52950900,1260.379,20.444000000000003,36.320576,-77.542757,2018
466.0,40300,"Rochelle, IL Micro Area",2,1964742119,11425028,758.591,4.4110000000000005,42.041884,-89.320176,2018
462.0,40340,"Rochester, MN Metro Area",1,6415503905,75224362,2477.04,29.044,43.949636,-92.33606999999999,2018
464.0,40380,"Rochester, NY Metro Area",1,8458679417,5127762552,3265.915,1979.84,43.148038,-77.523257,2018
466.0,40420,"Rockford, IL Metro Area",1,2056405659,18817653,793.9830000000001,7.266,42.331183,-89.042914,2018
468.0,40580,"Rocky Mount, NC Metro Area",1,2708805577,9892133,1045.876,3.819,35.941045,-77.798549,2018
470.0,40660,"Rome, GA Metro Area",1,1320434486,22384089,509.82300000000004,8.642999999999999,34.263692,-85.213685,2018
384.0,40820,"Ruston, LA Micro Area",2,1221806125,1897706,471.74199999999996,0.733,32.601822999999996,-92.66230300000001,2018
472.0,40900,"Sacramento--Roseville--Arden-Arcade, CA Metro Area",1,13196251397,547595783,5095.101,211.428,38.789678,-121.00575,2018
474.0,40980,"Saginaw, MI Metro Area",1,2073196027,40145325,800.465,15.5,43.328267,-84.05541,2018
378.0,41060,"St. Cloud, MN Metro Area",1,4535345136,134422292,1751.1070000000002,51.901,45.593030999999996,-94.488363,2018
312.0,41140,"St. Joseph, MO-KS Metro Area",1,4288275261,51610339,1655.7120000000002,19.927,39.834843,-94.783754,2018
476.0,41180,"St. Louis, MO-IL Metro Area",1,20366399304,566118131,7863.5109999999995,218.579,38.740372,-90.345956,2018
300.0,41220,"St. Marys, GA Micro Area",2,1632473254,392515252,630.3009999999999,151.55100000000002,30.913358000000002,-81.64201899999999,2018
566.0,41400,"Salem, OH Micro Area",2,1377683637,7251865,531.927,2.8,40.770073,-80.77845500000001,2018
440.0,41420,"Salem, OR Metro Area",1,4976598536,34722590,1921.476,13.405999999999999,44.903385,-122.901757,2018
482.0,41620,"Salt Lake City, UT Metro Area",1,19901500549,1055977066,7684.013000000001,407.715,40.572887,-112.953253,2018
184.0,41780,"Sandusky, OH Micro Area",2,651214356,969797598,251.435,374.441,41.554006,-82.525897,2018
450.0,41820,"Sanford, NC Micro Area",2,660607408,10725289,255.062,4.141,35.476335999999996,-79.172117,2018
488.0,41860,"San Francisco-Oakland-Hayward, CA Metro Area",1,6398144164,2475562735,2470.337,955.82,37.773718,-122.274432,2018
364.0,41900,"San Germán, PR Metro Area",1,572747556,383926538,221.139,148.235,18.033069,-67.103961,2018
488.0,41940,"San Jose-Sunnyvale-Santa Clara, CA Metro Area",1,6940487472,38309162,2679.737,14.790999999999999,36.908471999999996,-121.371372,2018
490.0,41980,"San Juan-Carolina-Caguas, PR Metro Area",1,3724909997,1458037864,1438.1960000000001,562.952,18.294453,-66.03684399999999,2018
488.0,42100,"Santa Cruz-Watsonville, CA Metro Area",1,1152866293,419671509,445.124,162.036,37.012488,-122.007205,2018
106.0,42140,"Santa Fe, NM Metro Area",1,4947127762,3376512,1910.0970000000002,1.304,35.51453,-105.963972,2018
434.0,42180,"Santa Isabel, PR Micro Area",2,88150111,111135066,34.035,42.909,17.952922,-66.387588,2018
488.0,42220,"Santa Rosa, CA Metro Area",1,4081491107,497455304,1575.8729999999998,192.06900000000002,38.525182,-122.92611000000001,2018
496.0,42340,"Savannah, GA Metro Area",1,3495100611,564305966,1349.4660000000001,217.88,32.109153000000006,-81.273107,2018
174.0,42460,"Scottsboro, AL Micro Area",2,2791974056,126334709,1077.987,48.778,34.764114,-85.980056,2018
340.0,42620,"Searcy, AR Micro Area",2,2680852090,18293048,1035.083,7.063,35.255117999999996,-91.753034,2018
500.0,42660,"Seattle-Tacoma-Bellevue, WA Metro Area",1,15202263236,1137095739,5869.6269999999995,439.035,47.490598999999996,-121.833996,2018
370.0,42680,"Sebastian-Vero Beach, FL Metro Area",1,1302203812,295578903,502.784,114.124,27.700528000000002,-80.574789,2018
146.0,42780,"Selinsgrove, PA Micro Area",2,851544552,7157945,328.783,2.764,40.755407,-77.072929,2018
273.0,42860,"Seneca, SC Micro Area",2,1622483093,122219388,626.444,47.18899999999999,34.748765999999996,-83.06154000000001,2018
464.0,42900,"Seneca Falls, NY Micro Area",2,838403627,172828921,323.709,66.73,42.782294,-76.827088,2018
