state,geoid,ansi_code,name,land_area_meters_sq,water_area_meters_sq,land_area_miles_sq,water_area_miles_sq,latitude,longitude,year
SC,45071,1248013,Newberry County,1631805477,44657974,630.044,17.243,34.28973,-81.600053,2017
SC,45073,1244832,Oconee County,1622181422,122207290,626.328,47.185,34.748771000000005,-83.061543,2017
SC,45075,1248014,Orangeburg County,2864691029,56516003,1106.063,21.820999999999998,33.436135,-80.802913,2017
SC,45077,1248015,Pickens County,1285538264,40609723,496.349,15.68,34.88538,-82.723376,2017
SC,45079,1249299,Richland County,1960994034,37854754,757.1439999999999,14.616,34.029095,-80.898037,2017
SC,45081,1248016,Saluda County,1172692435,23417452,452.779,9.042,34.005278000000004,-81.727903,2017
SC,45083,1248592,Spartanburg County,2092673515,29211230,807.9860000000001,11.279000000000002,34.93329,-81.99106,2017
SC,45085,1244717,Sumter County,1722537126,44054520,665.075,17.01,33.916253000000005,-80.382288,2017
SC,45087,1248017,Union County,1331696509,4805060,514.1709999999999,1.855,34.690397,-81.61589599999999,2017
SC,45089,1248018,Williamsburg County,2419464748,7469568,934.1610000000001,2.884,33.626463,-79.716475,2017
SC,45091,1248019,York County,1763165632,39248969,680.762,15.154000000000002,34.970188,-81.183187,2017
SD,46003,1266983,Aurora County,1834813747,11201379,708.426,4.325,43.724719,-98.577587,2017
SD,46005,1266986,Beadle County,3260045596,15805388,1258.711,6.102,44.418265000000005,-98.279422,2017
SD,46007,1265812,Bennett County,3068207883,15044355,1184.642,5.809,43.186912,-101.677181,2017
SD,46009,1266997,Bon Homme County,1459866820,46518944,563.658,17.961,42.985799,-97.884199,2017
SD,46011,1265779,Brookings County,2051804710,32967600,792.206,12.729000000000001,44.376675,-96.797797,2017
SD,46013,1265785,Brown County,4436728163,46414610,1713.03,17.921,45.589254,-98.352175,2017
SD,46015,1265768,Brule County,2116643860,75721265,817.2410000000001,29.236,43.729873,-99.09290899999999,2017
SD,46017,1265767,Buffalo County,1220891600,42362357,471.389,16.355999999999998,44.044306,-99.203998,2017
SD,46019,1265793,Butte County,5827518214,42730886,2250.0170000000003,16.498,44.896226,-103.501436,2017
SD,46021,1266974,Campbell County,1900214168,96243697,733.677,37.16,45.785575,-100.002107,2017
SD,46023,1266976,Charles Mix County,2842481188,136616766,1097.488,52.748000000000005,43.206185,-98.59514300000001,2017
SD,46025,1266985,Clark County,2480181919,25627353,957.6039999999999,9.895,44.855211,-97.724912,2017
SD,46027,1265764,Clay County,1067154414,13955950,412.031,5.388,42.91615,-96.980468,2017
SD,46029,1265791,Codington County,1780837027,76608850,687.585,29.579,44.966285,-97.198837,2017
SD,46031,1265811,Corson County,6396478456,155287099,2469.694,59.957,45.685671,-101.179665,2017
SD,46033,1265788,Custer County,4032473668,5481079,1556.9470000000001,2.116,43.684943,-103.46225,2017
SD,46035,1266980,Davison County,1127942470,3675453,435.501,1.419,43.680439,-98.155868,2017
SD,46037,1265790,Day County,2662165809,163751130,1027.868,63.225,45.355034,-97.58143000000001,2017
SD,46039,1265781,Deuel County,1612756368,36065238,622.689,13.925,44.75629,-96.690239,2017
SD,46041,1266994,Dewey County,5963430685,369819592,2302.494,142.78799999999998,45.148049,-100.837953,2017
SD,46043,1266978,Douglas County,1118358767,4832944,431.801,1.8659999999999999,43.391506,-98.35843299999999,2017
SD,46045,1266972,Edmunds County,2916221362,65024748,1125.9589999999998,25.105999999999998,45.41168,-99.205362,2017
SD,46047,1265787,Fall River County,4506227705,24080933,1739.864,9.298,43.221619,-103.512609,2017
SD,46049,1265760,Faulk County,2542575647,62678931,981.694,24.2,45.065476000000004,-99.153564,2017
SD,46051,1265782,Grant County,1764949271,15753610,681.451,6.082999999999999,45.172637,-96.772261,2017
SD,46053,1265765,Gregory County,2628707523,99900775,1014.95,38.571999999999996,43.179097999999996,-99.20215300000001,2017
SD,46055,1266988,Haakon County,4689280303,42449686,1810.5410000000002,16.39,44.282885,-101.59546,2017
SD,46057,1265766,Hamlin County,1313733694,79864241,507.235,30.836,44.680619,-97.178598,2017
SD,46059,1265783,Hand County,3720897248,9241423,1436.6470000000002,3.568,44.546713000000004,-99.004575,2017
SD,46061,1266979,Hanson County,1125387966,2248724,434.515,0.868,43.680611999999996,-97.79684499999999,2017
SD,46063,1265792,Harding County,6919334579,16956320,2671.57,6.547000000000001,45.596612,-103.473867,2017
SD,46065,1265774,Hughes County,1920594002,153254264,741.546,59.172,44.384452,-99.975684,2017
SD,46067,1265771,Hutchinson County,2105695489,3644220,813.0139999999999,1.4069999999999998,43.33671,-97.749383,2017
SD,46069,1266984,Hyde County,2228778417,14541547,860.5360000000001,5.615,44.537301,-99.492148,2017
SD,46071,1265794,Jackson County,4827418440,19106241,1863.8770000000002,7.377000000000001,43.676735,-101.62631999999999,2017
SD,46073,1265778,Jerauld County,1362808091,16668604,526.183,6.436,44.06341,-98.62317,2017
SD,46075,1266981,Jones County,2511453379,3147180,969.678,1.215,43.95199,-100.686139,2017
SD,46077,1265780,Kingsbury County,2155483525,81655092,832.237,31.526999999999997,44.362969,-97.499313,2017
SD,46079,1265776,Lake County,1457893335,31769730,562.896,12.265999999999998,44.02845,-97.123223,2017
SD,46081,1266996,Lawrence County,2072127374,667509,800.053,0.258,44.348572,-103.805791,2017
SD,46083,1265769,Lincoln County,1495182117,1179561,577.293,0.455,43.27942,-96.722286,2017
SD,46085,1265789,Lyman County,4253139895,167659051,1642.1470000000002,64.734,43.894812,-99.841925,2017
SD,46087,1265773,McCook County,1487182081,6898508,574.2040000000001,2.6639999999999997,43.678924,-97.362036,2017
SD,46089,1265762,McPherson County,2943892857,38569612,1136.643,14.892000000000001,45.784248999999996,-99.211421,2017
SD,46091,1265759,Marshall County,2170630077,124680563,838.085,48.138999999999996,45.737044,-97.58086999999999,2017
SD,46093,1266991,Meade County,8989706542,30712698,3470.945,11.857999999999999,44.605282,-102.714169,2017
SD,46095,1267177,Mellette County,3385957220,9219640,1307.325,3.56,43.58469,-100.76095500000001,2017
SD,46097,1265777,Miner County,1476889390,4382648,570.23,1.692,44.021541,-97.608122,2017
SD,46099,1265772,Minnehaha County,2089691696,18198505,806.835,7.026,43.667472,-96.795726,2017
SD,46101,1265775,Moody County,1345200317,3679400,519.385,1.421,44.012429,-96.67605400000001,2017
SD,46102,1266992,Oglala Lakota County,5422404947,7126155,2093.6020000000003,2.7510000000000003,43.33363,-102.561699,2017
SD,46103,1266995,Pennington County,7191808178,19906989,2776.7729999999997,7.686,44.002349,-102.823801,2017
SD,46105,1266990,Perkins County,7434503583,50539581,2870.478,19.512999999999998,45.483387,-102.467995,2017
SD,46107,1265761,Potter County,2230356770,97171992,861.1460000000001,37.518,45.052713,-99.962003,2017
SD,46109,1265786,Roberts County,2851702831,89947545,1101.049,34.729,45.623397,-96.947551,2017
SD,46111,1266977,Sanborn County,1474586446,2938339,569.341,1.1340000000000001,44.021032,-98.092105,2017
SD,46115,1266987,Spink County,3894132582,16076446,1503.533,6.207000000000001,44.923772,-98.33961500000001,2017
SD,46117,1266998,Stanley County,3741060714,188383669,1444.432,72.735,44.415547,-100.749163,2017
SD,46119,1266982,Sully County,2607664601,164384696,1006.825,63.468999999999994,44.722325,-100.131399,2017
SD,46121,1266989,Todd County,3596445663,5854544,1388.595,2.26,43.208794,-100.70766400000001,2017
SD,46123,1265784,Tripp County,4176247355,13272785,1612.4579999999999,5.125,43.349728999999996,-99.87621899999999,2017
SD,46125,1265770,Turner County,1598188427,1636386,617.064,0.632,43.30867,-97.150185,2017
SD,46127,1265763,Union County,1193294712,16562654,460.73400000000004,6.395,42.831106,-96.650829,2017
SD,46129,1266973,Walworth County,1835347958,93215243,708.632,35.991,45.427605,-100.027856,2017
SD,46135,1266975,Yankton County,1349873574,28676624,521.189,11.072000000000001,43.006603000000005,-97.388361,2017
SD,46137,1266993,Ziebach County,5079575456,24212303,1961.235,9.347999999999999,44.989764,-101.660827,2017
TN,47001,1639722,Anderson County,873292849,19724754,337.18,7.6160000000000005,36.116731,-84.195418,2017
TN,47003,1639723,Bedford County,1226719784,2980756,473.639,1.151,35.513659999999994,-86.458294,2017
TN,47005,1639724,Benton County,1021248371,108583504,394.306,41.924,36.069253,-88.071212,2017
TN,47007,1639725,Bledsoe County,1052635794,838360,406.425,0.324,35.593561,-85.20591,2017
TN,47009,1639726,Blount County,1447309647,20304906,558.809,7.84,35.688185,-83.922973,2017
TN,47011,1639727,Bradley County,851489133,6959140,328.76199999999994,2.687,35.153914,-84.859414,2017
TN,47013,1639728,Campbell County,1243615773,46494677,480.163,17.952,36.401592,-84.159249,2017
TN,47015,1648572,Cannon County,687992432,156144,265.635,0.06,35.808394,-86.062404,2017
TN,47017,1639729,Carroll County,1547925975,6308712,597.658,2.436,35.965748,-88.45237900000001,2017
TN,47019,1639730,Carter County,883865752,16654827,341.26199999999994,6.43,36.284744,-82.126593,2017
TN,47021,1639731,Cheatham County,783276686,11964173,302.425,4.619,36.255169,-87.100808,2017
TN,47023,1639732,Chester County,740053456,575590,285.736,0.222,35.420253,-88.61135300000001,2017
TN,47025,1639733,Claiborne County,1125581216,18090601,434.589,6.985,36.501542,-83.66072199999999,2017
TN,47027,1648573,Clay County,612626310,59071215,236.53599999999997,22.808000000000003,36.545788,-85.545816,2017
TN,47029,1639734,Cocke County,1125399301,22117950,434.519,8.54,35.916198,-83.119224,2017
TN,47031,1639735,Coffee County,1111017222,14472637,428.966,5.587999999999999,35.488759,-86.07821899999999,2017
TN,47033,1648574,Crockett County,687766537,494100,265.548,0.191,35.818795,-89.132494,2017
TN,47035,1639736,Cumberland County,1763849850,9823728,681.0260000000001,3.793,35.952397999999995,-84.994761,2017
TN,47037,1639737,Davidson County,1304960561,56649279,503.848,21.872,36.169129,-86.78479,2017
TN,47039,1639739,Decatur County,864738981,28503793,333.87800000000004,11.005,35.603136,-88.110292,2017
TN,47041,1639738,DeKalb County,788354549,63715775,304.385,24.601,35.982219,-85.833596,2017
TN,47043,1639740,Dickson County,1268824251,3689043,489.89599999999996,1.4240000000000002,36.145533,-87.36415500000001,2017
TN,47045,1639741,Dyer County,1326943234,36772010,512.336,14.198,36.054196000000005,-89.398306,2017
TN,47047,1639742,Fayette County,1825375565,3774866,704.7810000000001,1.4569999999999999,35.196993,-89.413803,2017
TN,47049,1639743,Fentress County,1291397316,829331,498.611,0.32,36.369888,-84.937764,2017
TN,47051,1639744,Franklin County,1436108593,55079682,554.485,21.266,35.155926,-86.099203,2017
TN,47053,1639745,Gibson County,1561106434,2341447,602.747,0.904,35.991632,-88.933812,2017
TN,47055,1639746,Giles County,1582304826,642572,610.931,0.248,35.202723,-87.035319,2017
TN,47057,1648575,Grainger County,726715762,56600343,280.587,21.854,36.277509,-83.509546,2017
TN,47059,1639747,Greene County,1611409749,5099752,622.169,1.969,36.179514000000005,-82.84748499999999,2017
TN,47061,1639748,Grundy County,933548197,1753031,360.445,0.677,35.393386,-85.710379,2017
TN,47063,1648576,Hamblen County,417438540,37890290,161.174,14.63,36.218396999999996,-83.266071,2017
TN,47065,1639749,Hamilton County,1404756919,86766886,542.38,33.501,35.160762,-85.197711,2017
TN,47067,1648577,Hancock County,575816105,2988718,222.324,1.1540000000000001,36.521353000000005,-83.22749300000001,2017
TN,47069,1639750,Hardeman County,1729448612,6829952,667.7439999999999,2.637,35.218785,-88.988697,2017
TN,47071,1639751,Hardin County,1495264133,49126297,577.325,18.968,35.201893,-88.185696,2017
TN,47073,1639752,Hawkins County,1261465560,32543978,487.055,12.565,36.452211,-82.931386,2017
TN,47075,1639753,Haywood County,1380741549,2472509,533.107,0.955,35.585316999999996,-89.281654,2017
TN,47077,1639754,Henderson County,1346816726,15219341,520.009,5.876,35.653994,-88.387674,2017
TN,47079,1639755,Henry County,1455159718,81742881,561.84,31.561,36.325295000000004,-88.300288,2017
TN,47081,1639756,Hickman County,1586324705,373710,612.4830000000001,0.14400000000000002,35.802327000000005,-87.467116,2017
TN,47083,1648578,Houston County,518749021,17312576,200.29,6.684,36.285782,-87.705598,2017
TN,47085,1639757,Humphreys County,1374668747,67184107,530.763,25.94,36.040822,-87.790453,2017
TN,47087,1639758,Jackson County,799368960,28196490,308.638,10.887,36.35425,-85.674128,2017
TN,47089,1639759,Jefferson County,711873311,102176879,274.856,39.451,36.048479,-83.440966,2017
TN,47091,1639760,Johnson County,772960730,11007740,298.442,4.25,36.453203,-81.86124699999999,2017
TN,47093,1639761,Knox County,1316572195,45439419,508.33099999999996,17.544,35.992726,-83.937721,2017
TN,47095,1639762,Lake County,429381243,72799687,165.785,28.108,36.333905,-89.485536,2017
TN,47097,1639763,Lauderdale County,1222389178,92231159,471.967,35.611,35.762951,-89.627732,2017
TN,47099,1639764,Lawrence County,1598356130,2228678,617.129,0.86,35.220476,-87.396546,2017
TN,47101,1639765,Lewis County,730608078,1031592,282.089,0.39799999999999996,35.523244,-87.496983,2017
TN,47103,1639766,Lincoln County,1477179215,971039,570.342,0.375,35.142790000000005,-86.59341500000001,2017
TN,47105,1639767,Loudon County,593760987,46923925,229.252,18.117,35.73745,-84.316204,2017
TN,47107,1639773,McMinn County,1114009037,5340571,430.121,2.062,35.424471000000004,-84.619962,2017
TN,47109,1639774,McNairy County,1457753417,1994987,562.842,0.77,35.175228000000004,-88.563629,2017
TN,47111,1639768,Macon County,795498349,246690,307.144,0.095,36.537757,-86.00095999999999,2017
TN,47113,1639769,Madison County,1442901129,3930429,557.107,1.518,35.606056,-88.833424,2017
TN,47115,1639770,Marion County,1290244637,36484742,498.166,14.087,35.133421999999996,-85.618399,2017
TN,47117,1639771,Marshall County,972442316,1801922,375.462,0.696,35.468343,-86.765865,2017
TN,47119,1639772,Maury County,1588021148,6319196,613.138,2.44,35.615696,-87.077763,2017
TN,47121,1639775,Meigs County,505397665,55976974,195.135,21.613000000000003,35.512203,-84.816102,2017
TN,47123,1639776,Monroe County,1646364006,43812886,635.665,16.916,35.447818,-84.249705,2017
TN,47125,1639777,Montgomery County,1396430651,12080001,539.165,4.664,36.500353999999994,-87.380887,2017
TN,47127,1648579,Moore County,334684865,3093435,129.22299999999998,1.194,35.288888,-86.358684,2017
TN,47129,1639778,Morgan County,1352439646,823018,522.18,0.318,36.138697,-84.639262,2017
TN,47131,1639779,Obion County,1411163261,27434034,544.8530000000001,10.592,36.358171,-89.149879,2017
TN,47133,1639780,Overton County,1122721529,3492728,433.485,1.349,36.34485,-85.283076,2017
TN,47135,1639781,Perry County,1074185963,21034745,414.746,8.122,35.663755,-87.869323,2017
TN,47137,1648580,Pickett County,422113135,29822859,162.97899999999998,11.515,36.559364,-85.07574100000001,2017
TN,47139,1639782,Polk County,1125617646,19911983,434.603,7.688,35.109437,-84.541112,2017
TN,47141,1639783,Putnam County,1038860590,3777709,401.106,1.459,36.14094,-85.49618000000001,2017
TN,47143,1639784,Rhea County,816822292,54464086,315.377,21.029,35.600587,-84.949552,2017
TN,47145,1639785,Roane County,934284690,88700776,360.72900000000004,34.248000000000005,35.847249,-84.523942,2017
TN,47147,1639786,Robertson County,1233605511,451691,476.298,0.174,36.52753,-86.869377,2017
TN,47149,1639787,Rutherford County,1604162229,12132094,619.371,4.684,35.843369,-86.417213,2017
TN,47151,1639788,Scott County,1378656638,2414254,532.302,0.932,36.435276,-84.503528,2017
TN,47153,1652643,Sequatchie County,688550864,498314,265.851,0.192,35.372336,-85.41008199999999,2017
TN,47155,1639789,Sevier County,1534562002,13491054,592.498,5.209,35.801809999999996,-83.51569599999999,2017
TN,47157,1639790,Shelby County,1977720315,55485268,763.602,21.423000000000002,35.183794,-89.895397,2017
TN,47159,1639791,Smith County,814020549,28690300,314.295,11.077,36.256645,-85.94191500000001,2017
TN,47161,1639792,Stewart County,1189687496,87209797,459.341,33.672,36.458464,-87.81188900000001,2017
TN,47163,1639793,Sullivan County,1070732761,42201523,413.412,16.294,36.509714,-82.301277,2017
TN,47165,1639794,Sumner County,1371067660,35857190,529.372,13.845,36.473442999999996,-86.45979799999999,2017
TN,47167,1639795,Tipton County,1187267191,38609225,458.406,14.907,35.500259,-89.766803,2017
TN,47169,1648581,Trousdale County,296143587,5960710,114.34200000000001,2.301,36.393029999999996,-86.15669100000001,2017
TN,47171,1648582,Unicoi County,481902939,825725,186.06400000000002,0.319,36.100126,-82.418214,2017
TN,47173,1648583,Union County,579055053,61028041,223.574,23.563000000000002,36.28414,-83.836088,2017
TN,47175,1648584,Van Buren County,708142420,2893455,273.415,1.117,35.699234000000004,-85.458409,2017
TN,47177,1639796,Warren County,1120619142,3524884,432.673,1.361,35.67825,-85.777343,2017
TN,47179,1639797,Washington County,845605969,8635314,326.49,3.3339999999999996,36.295665,-82.495037,2017
TN,47181,1639798,Wayne County,1901326637,4023436,734.1060000000001,1.5530000000000002,35.242847,-87.819843,2017
TN,47183,1639799,Weakley County,1503107889,3707115,580.3530000000001,1.431,36.303596,-88.721194,2017
TN,47185,1639800,White County,975592111,7113368,376.67800000000005,2.7460000000000004,35.927049,-85.45578499999999,2017
TN,47187,1639801,Williamson County,1508923182,3012752,582.599,1.163,35.894845000000004,-86.897886,2017
TN,47189,1639802,Wilson County,1479053189,32002365,571.066,12.356,36.148476,-86.29021,2017
TX,48001,1383786,Anderson County,2752129268,39880658,1062.603,15.398,31.841261,-95.661726,2017
TX,48003,1383787,Andrews County,3886850342,957039,1500.721,0.37,32.312258,-102.640206,2017
TX,48005,1383788,Angelina County,2066241599,173338077,797.78,66.926,31.251951000000002,-94.611056,2017
TX,48007,1383789,Aransas County,652804634,714591509,252.049,275.905,28.104225,-96.977983,2017
TX,48009,1383790,Archer County,2339055662,57765519,903.1139999999999,22.303,33.616305,-98.687267,2017
TX,48011,1383791,Armstrong County,2354581675,12219587,909.1089999999999,4.718,34.964179,-101.356636,2017
TX,48013,1383792,Atascosa County,3158596670,4995711,1219.5410000000002,1.929,28.891478000000003,-98.535381,2017
TX,48015,1383793,Austin County,1674405635,25606133,646.492,9.887,29.891901,-96.27017,2017
TX,48017,1383794,Bailey County,2141847193,1775275,826.972,0.685,34.067521,-102.830345,2017
TX,48019,1383795,Bandera County,2048666851,17288354,790.995,6.675,29.756389000000002,-99.248285,2017
TX,48021,1383796,Bastrop County,2300355868,19105699,888.172,7.377000000000001,30.100771,-97.310643,2017
TX,48023,1383797,Baylor County,2246768188,86991036,867.482,33.586999999999996,33.618802,-99.208189,2017
TX,48025,1383798,Bee County,2279809504,246409,880.2389999999999,0.095,28.416077,-97.742586,2017
TX,48027,1383799,Bell County,2721755826,95727690,1050.876,36.961,31.042314,-97.4814,2017
TX,48029,1383800,Bexar County,3211308851,41911545,1239.893,16.182000000000002,29.448671,-98.520147,2017
TX,48031,1383801,Blanco County,1836948497,10818164,709.25,4.177,30.266455999999998,-98.39921700000001,2017
TX,48033,1383802,Borden County,2324366073,22297610,897.443,8.609,32.73859,-101.439199,2017
TX,48035,1383803,Bosque County,2545908057,50666112,982.9810000000001,19.562,31.900819,-97.637641,2017
TX,48037,1383804,Bowie County,2292153750,98319961,885.0060000000001,37.961999999999996,33.446062,-94.422393,2017
TX,48039,1383805,Brazoria County,3528358447,637931958,1362.307,246.30700000000002,29.167817,-95.434647,2017
TX,48041,1383806,Brazos County,1516471988,14824446,585.513,5.724,30.656713,-96.30239399999999,2017
TX,48043,1383807,Brewster County,16015869999,22063764,6183.762,8.519,29.808996999999998,-103.25245799999999,2017
TX,48045,1383808,Briscoe County,2330991085,4068657,900.0010000000001,1.571,34.525172,-101.205893,2017
TX,48047,1383809,Brooks County,2443277016,741627,943.355,0.28600000000000003,27.034994,-98.215276,2017
TX,48049,1383810,Brown County,2446084213,32411546,944.438,12.514000000000001,31.764103000000002,-98.99847,2017
TX,48051,1383811,Burleson County,1706886781,46048550,659.033,17.779,30.493487,-96.622091,2017
TX,48053,1383812,Burnet County,2575134235,69922923,994.265,26.997,30.78963,-98.201187,2017
TX,48055,1383813,Caldwell County,1412139126,4972802,545.23,1.92,29.832399,-97.628141,2017
TX,48057,1383814,Calhoun County,1312707024,1361884769,506.839,525.827,28.441719,-96.579574,2017
TX,48059,1383815,Callahan County,2329363248,4898783,899.372,1.891,32.29315,-99.372249,2017
TX,48061,1383816,Cameron County,2307897628,998028553,891.084,385.341,26.102923,-97.47895799999999,2017
TX,48063,1383817,Camp County,507184763,19186958,195.825,7.4079999999999995,32.974581,-94.979085,2017
TX,48065,1383818,Carson County,2383359749,10064086,920.22,3.886,35.405496,-101.355356,2017
TX,48067,1383819,Cass County,2426706440,60517774,936.957,23.366,33.083698,-94.357579,2017
TX,48069,1383820,Castro County,2316573415,12584396,894.434,4.859,34.533621000000004,-102.258786,2017
TX,48071,1383821,Chambers County,1546618338,709745135,597.153,274.034,29.696374,-94.669445,2017
TX,48073,1383822,Cherokee County,2727141725,23873001,1052.955,9.217,31.843871999999998,-95.156345,2017
TX,48075,1383823,Childress County,1803680231,44835076,696.405,17.311,34.529337,-100.208336,2017
TX,48077,1383824,Clay County,2819788075,72590626,1088.726,28.026999999999997,33.785903999999995,-98.212917,2017
TX,48079,1383825,Cochran County,2007453829,229068,775.082,0.08800000000000001,33.60844,-102.830449,2017
TX,48081,1383826,Coke County,2360696264,42788774,911.47,16.521,31.877105,-100.63523599999999,2017
TX,48083,1383827,Coleman County,3268424411,50472148,1261.9460000000001,19.487000000000002,31.914205,-99.346622,2017
TX,48085,1383828,Collin County,2178638821,116470919,841.177,44.97,33.194736999999996,-96.579723,2017
TX,48087,1383829,Collingsworth County,2378749932,2279193,918.441,0.88,34.963358,-100.27213499999999,2017
TX,48089,1383830,Colorado County,2487123844,34710043,960.284,13.402000000000001,29.596296000000002,-96.508935,2017
TX,48091,1383831,Comal County,1449127320,39800429,559.511,15.367,29.805490999999996,-98.260544,2017
TX,48093,1383832,Comanche County,2428770456,25718009,937.7539999999999,9.93,31.951645000000003,-98.549617,2017
TX,48095,1383833,Concho County,2547913999,25740027,983.755,9.937999999999999,31.318865000000002,-99.863648,2017
TX,48097,1383834,Cooke County,2265775270,61333916,874.821,23.680999999999997,33.639196000000005,-97.21034300000001,2017
TX,48099,1383835,Coryell County,2725199226,11781488,1052.205,4.5489999999999995,31.391177000000003,-97.798022,2017
TX,48101,1383836,Cottle County,2332448739,2723996,900.564,1.052,34.091906,-100.276442,2017
TX,48103,1383837,Crane County,2033319713,1695980,785.069,0.655,31.422796,-102.487774,2017
TX,48105,1383838,Crockett County,7270935065,53329,2807.324,0.021,30.717532000000002,-101.404211,2017
TX,48107,1383839,Crosby County,2331503437,3873557,900.199,1.496,33.609144,-101.29871,2017
TX,48109,1383840,Culberson County,9873439554,556134,3812.156,0.215,31.445908000000003,-104.526945,2017
TX,48111,1383841,Dallam County,3893093470,5182189,1503.132,2.001,36.28637,-102.59402,2017
TX,48113,1383842,Dallas County,2258737472,94576756,872.1030000000001,36.516,32.766987,-96.778424,2017
TX,48115,1383843,Dawson County,2331781556,4720730,900.306,1.8230000000000002,32.741934,-101.947322,2017
TX,48117,1383845,Deaf Smith County,3876750570,3926557,1496.8220000000001,1.516,34.940765999999996,-102.607564,2017
TX,48119,1383846,Delta County,665174292,54666016,256.825,21.107,33.385933,-95.67335,2017
TX,48121,1383847,Denton County,2275424546,192588409,878.546,74.359,33.205132,-97.12114,2017
TX,48123,1383844,DeWitt County,2354237945,3919919,908.9760000000001,1.5130000000000001,29.082346,-97.361654,2017
TX,48125,1383848,Dickens County,2335454690,9057848,901.7239999999999,3.497,33.615363,-100.787617,2017
TX,48127,1383849,Dimmit County,3441795365,14576538,1328.885,5.627999999999999,28.423587,-99.76587099999999,2017
TX,48129,1383850,Donley County,2400623972,15954005,926.8860000000001,6.16,34.955036,-100.815846,2017
TX,48131,1383851,Duval County,4645085813,5478267,1793.4779999999998,2.115,27.681123,-98.497393,2017
TX,48133,1383852,Eastland County,2399599303,14047796,926.4910000000001,5.4239999999999995,32.324645000000004,-98.83655999999999,2017
TX,48135,1383853,Ector County,2325100483,10596946,897.7260000000001,4.092,31.865301000000002,-102.542507,2017
TX,48137,1383854,Edwards County,5485259829,5199800,2117.871,2.008,29.985877000000002,-100.307373,2017
TX,48139,1383856,Ellis County,2423342394,41672841,935.658,16.09,32.346878000000004,-96.79694,2017
TX,48141,1383855,El Paso County,2624144579,5443740,1013.188,2.102,31.766479999999998,-106.241424,2017
TX,48143,1383857,Erath County,2805191451,17394954,1083.0910000000001,6.716,32.238136,-98.22237700000001,2017
TX,48145,1383858,Falls County,1982544974,21693803,765.465,8.376,31.251929999999998,-96.934127,2017
TX,48147,1383859,Fannin County,2307250942,20847063,890.835,8.049,33.591161,-96.104988,2017
TX,48149,1383860,Fayette County,2460152119,25739448,949.87,9.937999999999999,29.877886,-96.921231,2017
TX,48151,1383861,Fisher County,2328246701,7283897,898.941,2.812,32.740473,-100.40312,2017
TX,48153,1383862,Floyd County,2569637276,983737,992.143,0.38,34.07373,-101.303274,2017
TX,48155,1383863,Foard County,1824378633,8514740,704.3969999999999,3.2880000000000003,33.963306,-99.816828,2017
TX,48157,1383864,Fort Bend County,2231423107,61595965,861.557,23.781999999999996,29.526602,-95.771015,2017
TX,48159,1383865,Franklin County,736570306,26874743,284.39099999999996,10.376,33.175846,-95.219066,2017
TX,48161,1383866,Freestone County,2273311877,36936952,877.7310000000001,14.261,31.701259999999998,-96.144487,2017
TX,48163,1383867,Frio County,2935753507,2193620,1133.501,0.847,28.869334000000002,-99.108788,2017
TX,48165,1383868,Gaines County,3891105276,1262946,1502.364,0.488,32.743942,-102.631561,2017
TX,48167,1383869,Galveston County,981478578,1281645343,378.95099999999996,494.846,29.228246999999996,-94.895511,2017
TX,48169,1383870,Garza County,2313930840,7215530,893.414,2.786,33.183792,-101.30113399999999,2017
TX,48171,1383871,Gillespie County,2740716834,9015052,1058.197,3.4810000000000003,30.325090999999997,-98.941851,2017
TX,48173,1383872,Glasscock County,2331552973,2245301,900.2180000000001,0.867,31.868006,-101.52149399999999,2017
TX,48175,1383873,Goliad County,2206698586,19050015,852.0110000000001,7.355,28.6607,-97.430415,2017
TX,48177,1383874,Gonzales County,2762704870,8204086,1066.6860000000001,3.168,29.461911999999998,-97.49192,2017
TX,48179,1383875,Gray County,2398261666,8700791,925.9739999999999,3.359,35.402542,-100.812374,2017
TX,48181,1383876,Grayson County,2415995947,120112446,932.821,46.376000000000005,33.624524,-96.67569300000001,2017
TX,48183,1383877,Gregg County,708030600,6227994,273.372,2.405,32.486397,-94.816276,2017
TX,48185,1383878,Grimes County,2039539549,36603391,787.471,14.133,30.543231,-95.98808199999999,2017
TX,48187,1383879,Guadalupe County,1842135388,9163416,711.252,3.5380000000000003,29.583532,-97.946771,2017
TX,48189,1383880,Hale County,2602109431,246678,1004.68,0.095,34.068436,-101.822888,2017
TX,48191,1383881,Hall County,2288233624,53366404,883.492,20.605,34.655623,-100.76389300000001,2017
TX,48193,1383882,Hamilton County,2165008743,1238628,835.915,0.478,31.707341999999997,-98.111756,2017
TX,48195,1383883,Hansford County,2382296649,1548341,919.81,0.598,36.272847,-101.35693,2017
TX,48197,1383884,Hardeman County,1800337387,4548860,695.1139999999999,1.756,34.289904,-99.74569699999999,2017
TX,48199,1383885,Hardin County,2306607883,18042331,890.586,6.966,30.329648,-94.393178,2017
TX,48201,1383886,Harris County,4415733152,187863191,1704.924,72.53399999999999,29.857273,-95.39303699999999,2017
TX,48203,1383887,Harrison County,2330820903,40969486,899.935,15.818,32.547990999999996,-94.374434,2017
TX,48205,1383888,Hartley County,3786435518,3023182,1461.951,1.167,35.840244,-102.610047,2017
TX,48207,1383889,Haskell County,2339103815,18465208,903.133,7.129,33.175964,-99.730774,2017
TX,48209,1383890,Hays County,1755978743,5037781,677.987,1.945,30.061225,-98.029267,2017
