state,geoid,name,lowest_grade_provided,highest_grade_provided,land_area_meters_sq,water_area_meters_sq,land_area_miles_sq,water_area_miles_sq,latitude,longitude,year
NY,3630060,Waterford-Halfmoon Union Free School District,KG,12,16893916,2212349,6.523,0.8540000000000001,42.804152,-73.68729300000001,2017
NY,3630120,Watertown City School District,PK,12,74484478,1432895,28.759,0.5529999999999999,43.965272999999996,-75.895317,2017
NY,3630160,Waterville Central School District,PK,12,191371499,465730,73.889,0.18,42.932028,-75.399757,2017
NY,3630210,Watervliet City School District,PK,12,4738250,438343,1.829,0.16899999999999998,42.721358,-73.70836,2017
NY,3630240,Watkins Glen Central School District,PK,12,341222065,27549978,131.747,10.637,42.411156,-76.89456899999999,2017
NY,3630270,Waverly Central School District,PK,12,221645727,2050148,85.57799999999999,0.792,42.059862,-76.575855,2017
NY,3630330,Wayne Central School District,PK,12,157375837,9259579,60.763000000000005,3.575,43.216056,-77.310857,2017
NY,3630360,Webster Central School District,PK,12,131963874,5536720,50.952,2.138,43.21289,-77.44430600000001,2017
NY,3630390,Northeast Central School District,PK,12,215737442,2917829,83.29700000000001,1.127,41.886362,-73.5413,2017
NY,3630420,Weedsport Central School District,KG,12,110443188,1218908,42.641999999999996,0.47100000000000003,43.039097999999996,-76.548261,2017
NY,3630450,Wells Central School District,KG,12,696239622,8773701,268.82,3.388,43.427147,-74.36447700000001,2017
NY,3630480,Wellsville Central School District,PK,12,270726807,946733,104.52799999999999,0.366,42.071242,-77.942736,2017
NY,3630540,West Babylon Union Free School District,KG,12,14360158,630926,5.544,0.244,40.708545,-73.361434,2017
NY,3630600,West Canada Valley Central School District,PK,12,287833426,2345209,111.133,0.905,43.154542,-74.972488,2017
NY,3630630,West Genesee Central School District,KG,12,103529091,48591,39.973,0.019,43.069231,-76.293463,2017
NY,3630660,West Hempstead Union Free School District,KG,12,6457970,317135,2.4930000000000003,0.122,40.694868,-73.650307,2017
NY,3630690,West Islip Union Free School District,KG,12,16142468,6127033,6.233,2.366,40.702861,-73.295526,2017
NY,3630780,West Seneca Central School District,PK,12,60251099,146794,23.263,0.057,42.838277000000005,-78.752336,2017
NY,3630900,West Valley Central School District,PK,12,165795665,703733,64.014,0.272,42.412994,-78.628222,2017
NY,3630930,Mount Markham Central School District,PK,12,360889624,350248,139.34,0.135,42.887006,-75.182906,2017
NY,3630960,Westbury Union Free School District,PK,12,14020006,0,5.412999999999999,0.0,40.767139,-73.580963,2017
NY,3630990,Westfield Central School District,PK,12,108494237,100230,41.89,0.039,42.302432,-79.586118,2017
NY,3631020,Westhampton Beach Union Free School District,PK,12,41529475,44911719,16.035,17.340999999999998,40.799848,-72.65107900000001,2017
NY,3631050,Westmoreland Central School District,PK,12,110882401,18181,42.812,0.006999999999999999,43.127842,-75.440923,2017
NY,3631080,Westport Central School District,KG,12,164849920,19127114,63.648999999999994,7.385,44.201353999999995,-73.454404,2017
NY,3631170,Wheatland-Chili Central School District,KG,12,92011762,1063897,35.525999999999996,0.41100000000000003,43.042865,-77.752801,2017
NY,3631200,Wheelerville Union Free School District,KG,12,137119295,9455669,52.942,3.6510000000000002,43.124008,-74.52507,2017
NY,3631260,White Plains City School District,PK,12,25298440,303058,9.767999999999999,0.11699999999999999,41.023801,-73.751051,2017
NY,3631290,Whitehall Central School District,PK,12,311682340,12073451,120.34100000000001,4.662,43.571637,-73.41563000000001,2017
NY,3631320,Whitesboro Central School District,KG,12,164729158,1207382,63.602,0.466,43.142074,-75.211632,2017
NY,3631350,Whitesville Central School District,PK,12,125128679,158061,48.312,0.061,42.020646,-77.76033100000001,2017
NY,3631380,Whitney Point Central School District,PK,12,359599832,6042010,138.842,2.333,42.3315,-75.99505,2017
NY,3631410,North Greenbush Common School District (Williams),KG,12,6943315,370095,2.681,0.14300000000000002,42.686367,-73.700052,2017
NY,3631440,Williamson Central School District,PK,12,89691166,6188316,34.63,2.3890000000000002,43.242881,-77.184162,2017
NY,3631470,Williamsville Central School District,PK,12,106184157,515766,40.998000000000005,0.19899999999999998,43.009686,-78.731779,2017
NY,3631500,Willsboro Central School District,PK,12,181239399,97499182,69.977,37.645,44.349978,-73.390326,2017
NY,3631560,Wilson Central School District,PK,12,175687050,7433599,67.833,2.87,43.257399,-78.834053,2017
NY,3631590,Windham-Ashland-Jewett Central School District,KG,12,249053648,509669,96.16,0.19699999999999998,42.293203000000005,-74.249847,2017
NY,3631710,Hewlett-Woodmere Union Free School District,PK,12,9189051,605897,3.548,0.23399999999999999,40.635882,-73.700496,2017
NY,3631740,Worcester Central School District,PK,12,157798434,885540,60.926,0.342,42.609999,-74.724749,2017
NY,3631800,Wyandanch Union Free School District,PK,12,8583322,8646,3.3139999999999996,0.003,40.746689,-73.371045,2017
NY,3631830,Wynantskill Union Free School District,KG,12,7732275,12723,2.985,0.005,42.686735,-73.62324699999999,2017
NY,3631860,Wyoming Central School District,KG,12,122270962,234265,47.208999999999996,0.09,42.822594,-78.110378,2017
NY,3631920,Yonkers City School District,PK,12,46651452,5916223,18.012,2.2840000000000003,40.945862,-73.867446,2017
NY,3631950,York Central School District,PK,12,174076027,30917,67.211,0.012,42.838808,-77.888751,2017
NY,3631980,Yorktown Central School District,KG,12,69916958,5538685,26.995,2.138,41.262594,-73.80449200000001,2017
NY,3632010,Cuba-Rushford Central School District,PK,12,404458183,4974418,156.162,1.921,42.312884999999994,-78.277626,2017
NY,3699997,School District Not Defined,KG,12,197515405,10510949620,76.26100000000001,4058.301,44.074896,-75.769812,2017
NC,3700011,Cumberland County Schools,KG,12,1514106179,14394012,584.6,5.558,35.037903,-78.805196,2017
NC,3700012,Pitt County Schools,PK,12,1689619168,8248766,652.366,3.185,35.592965,-77.373138,2017
NC,3700013,Camp Lejeune Schools,KG,12,340692061,74698052,131.542,28.840999999999998,34.658623,-77.352789,2017
NC,3700014,Fort Bragg Schools,KG,12,536814419,2358197,207.265,0.9109999999999999,35.122751,-79.16341700000001,2017
NC,3700030,Alamance-Burlington Schools,PK,12,1096654286,28025249,423.421,10.821,36.043954,-79.400573,2017
NC,3700090,Alexander County Schools,KG,12,673358173,9445986,259.985,3.647,35.920951,-81.17746700000001,2017
NC,3700120,Alleghany County Schools,PK,12,607101004,3715040,234.403,1.4340000000000002,36.489356,-81.132299,2017
NC,3700180,Anson County Schools,PK,12,1376469217,14612134,531.4580000000001,5.642,34.974996000000004,-80.109959,2017
NC,3700210,Ashe County Schools,PK,12,1100901784,8093124,425.061,3.125,36.443469,-81.49933399999999,2017
NC,3700240,Asheboro City Schools,KG,12,89536155,298992,34.57,0.115,35.712745,-79.81088299999999,2017
NC,3700270,Asheville City Schools,KG,12,56998166,725835,22.006999999999998,0.28,35.612938,-82.54749699999999,2017
NC,3700300,Avery County Schools,PK,12,640601890,445285,247.338,0.172,36.07209,-81.92028499999999,2017
NC,3700330,Beaufort County Schools,PK,12,2154872483,338892301,832.0010000000001,130.847,35.482313,-76.842014,2017
NC,3700360,Bertie County Schools,PK,12,1810858584,109088135,699.176,42.119,36.059043,-76.96236400000001,2017
NC,3700390,Bladen County Schools,PK,12,2265870801,33027800,874.8580000000001,12.752,34.591938,-78.539489,2017
NC,3700420,Brunswick County Schools,PK,12,2199384961,518918118,849.187,200.355,34.038754,-78.227765,2017
NC,3700450,Buncombe County Schools,KG,12,1643044118,8216967,634.383,3.173,35.609374,-82.530415,2017
NC,3700480,Burke County Schools,PK,12,1311170317,20699390,506.246,7.992000000000001,35.746182,-81.70618,2017
NC,3700530,Cabarrus County Schools,PK,12,902552527,5976639,348.477,2.3080000000000003,35.383252,-80.54853299999999,2017
NC,3700580,Caldwell County Schools,PK,12,1222192511,7038401,471.89099999999996,2.718,35.957915,-81.530002,2017
NC,3700600,Camden County Schools,PK,12,622448679,181112904,240.329,69.928,36.342344,-76.162488,2017
NC,3700630,Carteret County Schools,PK,12,1314749435,2131001182,507.62800000000004,822.784,34.858343,-76.53586,2017
NC,3700660,Caswell County Schools,PK,12,1101692694,8643882,425.366,3.3369999999999997,36.394298,-79.339609,2017
NC,3700690,Catawba County Schools,PK,12,917746089,35235574,354.344,13.605,35.649081,-81.204358,2017
NC,3700720,Chapel Hill-Carrboro Schools,KG,12,160164620,1528636,61.84,0.59,35.921702,-79.076161,2017
NC,3700750,Chatham County Schools,KG,12,1765011149,71264075,681.475,27.515,35.704994,-79.25145400000001,2017
NC,3700780,Cherokee County Schools,PK,12,1179401584,29257527,455.37,11.296,35.136232,-84.061309,2017
NC,3700840,Edenton-Chowan Schools,PK,12,447179927,157966162,172.657,60.99100000000001,36.128979,-76.602752,2017
NC,3700870,Clay County Schools,PK,12,556804508,15017754,214.983,5.797999999999999,35.052997,-83.752264,2017
NC,3700900,Cleveland County Schools,PK,12,1202395052,10205340,464.24699999999996,3.94,35.33463,-81.557114,2017
NC,3700930,Clinton City Schools,PK,12,189479404,621804,73.158,0.24,35.013236,-78.337542,2017
NC,3700960,Columbus County Schools,PK,12,2190975776,42911326,845.941,16.567999999999998,34.261602,-78.639308,2017
NC,3701080,Currituck County Schools,KG,12,678415822,685024028,261.938,264.48900000000003,36.372174,-75.941224,2017
NC,3701110,Dare County Schools,PK,12,992522471,3000549341,383.215,1158.519,35.690068,-75.726832,2017
NC,3701140,Davidson County Schools,PK,12,1366038015,37452228,527.43,14.46,35.795131,-80.207107,2017
NC,3701170,Davie County Schools,PK,12,682967799,7399100,263.695,2.8569999999999998,35.929355,-80.542552,2017
NC,3701200,Duplin County Schools,PK,12,2110160392,14193280,814.738,5.48,34.934403,-77.933543,2017
NC,3701260,Durham Public Schools,PK,12,741761173,29701774,286.39599999999996,11.468,36.033822,-78.87812,2017
NC,3701320,Edgecombe County Schools,PK,12,1298176075,3717083,501.22900000000004,1.435,35.917051,-77.602662,2017
NC,3701380,Elkin City Schools,PK,12,67566925,779888,26.088,0.301,36.286167,-80.833733,2017
NC,3701500,Forsyth County Schools,PK,12,1056115821,11818425,407.769,4.563,36.132466,-80.256961,2017
NC,3701530,Franklin County Schools,PK,12,1273631713,7304032,491.75199999999995,2.82,36.088241,-78.28309,2017
NC,3701620,Gaston County Schools,PK,12,921400770,20560593,355.755,7.938,35.293344,-81.177256,2017
NC,3701680,Gates County Schools,PK,12,882181715,13292007,340.61199999999997,5.132000000000001,36.442135,-76.70235500000001,2017
NC,3701770,Graham County Schools,PK,12,756200800,25045983,291.971,9.67,35.348364000000004,-83.830915,2017
NC,3701800,Granville County Schools,KG,12,1377849157,14503651,531.991,5.6,36.299884000000006,-78.657634,2017
NC,3701830,Greene County Schools,PK,12,690851081,1217389,266.73900000000003,0.47,35.481959,-77.681688,2017
NC,3701920,Guilford County Schools,PK,12,1672545660,30723331,645.774,11.862,36.079065,-79.78866500000001,2017
NC,3701950,Halifax County Schools,PK,12,1634155271,16524429,630.951,6.38,36.241453,-77.654105,2017
NC,3702010,Harnett County Schools,PK,12,1541116844,16361414,595.029,6.317,35.368635,-78.87161,2017
NC,3702040,Haywood County Schools,PK,12,1433265782,2414518,553.387,0.932,35.557099,-82.97282299999999,2017
NC,3702100,Henderson County Schools,PK,12,966142717,5556898,373.03,2.146,35.336415,-82.479741,2017
NC,3702160,Hertford County Schools,PK,12,914685904,18740844,353.162,7.236000000000001,36.363517,-76.981616,2017
NC,3702190,Hickory City Schools,PK,12,67991058,2519387,26.250999999999998,0.973,35.735192,-81.349144,2017
NC,3702250,Hoke County Schools,PK,12,649488996,2608500,250.769,1.0070000000000001,34.961541,-79.243934,2017
NC,3702280,Hyde County Schools,PK,12,1585933592,2192961833,612.332,846.707,35.408157,-76.153687,2017
NC,3702310,Iredell-Statesville Schools,PK,12,1394023459,61650707,538.235,23.803,35.822275,-80.879687,2017
NC,3702340,Jackson County Schools,PK,12,1193377411,9781460,460.76599999999996,3.7769999999999997,35.276784,-83.130868,2017
NC,3702370,Johnston County Schools,PK,12,2049282622,11562555,791.232,4.4639999999999995,35.5134,-78.367311,2017
NC,3702400,Jones County Schools,PK,12,1220837016,6031827,471.36800000000005,2.329,35.032268,-77.356195,2017
NC,3702430,Kannapolis City Schools,KG,12,47133463,1182142,18.198,0.456,35.495282,-80.616189,2017
NC,3702560,Lee County Schools,PK,12,660580685,10752017,255.05200000000002,4.151,35.476335999999996,-79.172117,2017
NC,3702610,Lenoir County Schools,PK,12,1033630023,5900300,399.087,2.278,35.240068,-77.63551,2017
NC,3702640,Lexington City Schools,PK,12,48354026,0,18.67,0.0,35.816309000000004,-80.263079,2017
NC,3702680,Lincoln County Schools,PK,12,766177348,23377500,295.823,9.026,35.488490999999996,-81.226892,2017
NC,3702760,Macon County Schools,KG,12,1335355308,10593473,515.5840000000001,4.09,35.152959,-83.421901,2017
NC,3702820,Madison County Schools,PK,12,1164497728,4840762,449.615,1.869,35.864078000000006,-82.712731,2017
NC,3702880,Martin County Schools,PK,12,1182135018,746610,456.425,0.28800000000000003,35.847301,-77.119602,2017
NC,3702940,McDowell County Schools,KG,12,1139478112,13977177,439.955,5.397,35.682232,-82.048029,2017
NC,3702970,Charlotte-Mecklenburg Schools,PK,12,1356030322,56685361,523.566,21.886,35.246862,-80.833832,2017
NC,3703000,Mitchell County Schools,PK,12,573038008,1629508,221.25099999999998,0.629,36.013102,-82.163554,2017
NC,3703060,Montgomery County Schools,PK,12,1273046508,25919921,491.526,10.008,35.334415,-79.906602,2017
NC,3703090,Moore County Schools,KG,12,1806961891,20736340,697.672,8.006,35.308271999999995,-79.492725,2017
NC,3703120,Mooresville City Schools,PK,12,93091816,242776,35.943000000000005,0.094,35.581946,-80.79644499999999,2017
NC,3703210,Mount Airy City Schools,PK,12,44021347,434072,16.997,0.168,36.513417,-80.593572,2017
NC,3703270,Nash-Rocky Mount Schools,PK,12,1410626632,6177826,544.646,2.385,35.965945,-77.987555,2017
NC,3703310,Craven County Schools,PK,12,1830335129,172457083,706.696,66.586,35.116828999999996,-77.08131999999999,2017
NC,3703330,New Hanover County Schools,PK,12,497789754,353951640,192.19799999999998,136.661,34.183442,-77.864209,2017
NC,3703360,Newton-Conover City Schools,PK,12,53813467,190401,20.776999999999997,0.07400000000000001,35.707574,-81.214563,2017
NC,3703420,Northampton County Schools,PK,12,1389889811,36034131,536.639,13.913,36.421774,-77.398352,2017
NC,3703450,Onslow County Schools,PK,12,1632684922,296365321,630.383,114.427,34.618545000000005,-77.193329,2017
NC,3703480,Orange County Schools,KG,12,869435763,7348029,335.691,2.8369999999999997,36.089044,-79.125692,2017
NC,3703510,Pamlico County Schools,PK,12,871556645,583050685,336.51,225.11700000000002,35.147575,-76.66526800000001,2017
NC,3703540,Pasquotank County Schools,PK,12,587616451,161745166,226.88,62.45,36.265184000000005,-76.260696,2017
NC,3703570,Pender County Schools,PK,12,2256645184,162833567,871.296,62.87,34.512556,-77.88810600000001,2017
NC,3703600,Perquimans County Schools,PK,12,640099676,211829497,247.144,81.788,36.180896999999995,-76.403244,2017
NC,3703630,Person County Schools,PK,12,1016141549,31218720,392.334,12.054,36.386336,-78.965644,2017
NC,3703720,Polk County Schools,PK,12,615606300,1964035,237.687,0.758,35.277901,-82.167621,2017
NC,3703780,Randolph County Schools,PK,12,1936638078,19523778,747.74,7.537999999999999,35.819528999999996,-79.931764,2017
NC,3703870,Richmond County Schools,PK,12,1226882608,15537990,473.702,5.999,35.004636,-79.75569499999999,2017
NC,3703900,Roanoke Rapids City Schools,PK,12,17704964,92162,6.836,0.036000000000000004,36.45879,-77.65646600000001,2017
NC,3703930,Robeson County Schools,PK,12,2453425443,5097482,947.273,1.9680000000000002,34.63921,-79.100881,2017
NC,3703990,Rockingham County Schools,PK,12,1464974390,18468477,565.63,7.131,36.381806,-79.782754,2017
NC,3704050,Rowan-Salisbury Schools,PK,12,1310639403,32083506,506.041,12.388,35.641329,-80.521722,2017
NC,3704080,Rutherford County Schools,PK,12,1464487608,4681435,565.442,1.808,35.402747,-81.91958199999999,2017
NC,3704140,Sampson County Schools,PK,12,2259878025,4302022,872.544,1.661,34.939945,-78.392214,2017
NC,3704200,Scotland County Schools,PK,12,826556054,3841985,319.135,1.483,34.840022999999995,-79.477337,2017
NC,3704320,Stanly County Schools,PK,12,1023370455,25242751,395.126,9.746,35.310449,-80.254374,2017
NC,3704380,Stokes County Schools,PK,12,1162938788,17584342,449.01300000000003,6.789,36.393506,-80.266199,2017
NC,3704410,Surry County Schools,PK,12,1270848372,9072551,490.67699999999996,3.503,36.415416,-80.686463,2017
NC,3704440,Swain County Schools,KG,12,1267116175,32414382,489.236,12.515,35.510891,-83.520266,2017
NC,3704500,Thomasville City Schools,KG,12,18319739,0,7.0729999999999995,0.0,35.883569,-80.079589,2017
NC,3704530,Transylvania County Schools,KG,12,980105287,5145714,378.421,1.9869999999999999,35.210079,-82.816653,2017
NC,3704590,Tyrrell County Schools,PK,12,1012110887,534568389,390.778,206.398,35.87042,-76.165345,2017
NC,3704620,Union County Public Schools,PK,12,1636332950,20337550,631.7919999999999,7.852,34.991817,-80.530435,2017
NC,3704650,Vance County Schools,PK,12,653705784,42187365,252.39700000000002,16.289,36.365481,-78.405434,2017
NC,3704720,Wake County Schools,PK,12,2162148714,58100780,834.81,22.433000000000003,35.789846000000004,-78.650624,2017
NC,3704740,Warren County Schools,PK,12,1111325893,39407120,429.085,15.215,36.398105,-78.099899,2017
NC,3704800,Washington County Schools,PK,12,897456200,195282200,346.51,75.399,35.844713,-76.572291,2017
NC,3704830,Watauga County Schools,KG,12,809160511,2332417,312.41900000000004,0.9009999999999999,36.235368,-81.709888,2017
NC,3704880,Wayne County Public Schools,PK,12,1434638257,9855192,553.9169999999999,3.805,35.35419,-78.00867,2017
NC,3704890,Weldon City Schools,PK,12,222598829,316931,85.946,0.122,36.352163,-77.614053,2017
NC,3704920,Whiteville City Schools,PK,12,238738867,808070,92.178,0.312,34.347084,-78.728308,2017
NC,3704950,Wilkes County Schools,PK,12,1954249751,6862434,754.54,2.65,36.208883,-81.166095,2017
NC,3705020,Wilson County Schools,PK,12,952010950,14334531,367.57300000000004,5.535,35.700357000000004,-77.921598,2017
NC,3705040,Yadkin County Schools,PK,12,867492667,7236018,334.941,2.7939999999999996,36.158765,-80.665164,2017
NC,3705070,Yancey County Schools,KG,12,809602887,1531168,312.589,0.591,35.889455,-82.304119,2017
NC,3737099,Eastern Cherokee Reservation,KG,12,178947488,0,69.092,0.0,35.494756,-83.27475600000001,2017
ND,3800014,Bismarck Public School District 1,PK,12,557183304,13143158,215.13,5.075,46.872428,-100.763527,2017
ND,3800016,Strasburg Public School District 15,KG,12,907203098,40292107,350.273,15.557,46.108124,-100.21012900000001,2017
ND,3800017,Linton Public School District 36,PK,12,1112099342,43826011,429.384,16.921,46.279925,-100.27080699999999,2017
ND,3800018,Cavalier Public School District 6,PK,12,787739722,1316710,304.14799999999997,0.508,48.768446999999995,-97.611789,2017
ND,3800021,Jamestown Public School District 1,PK,12,1197166484,19066770,462.22900000000004,7.362,46.874241999999995,-98.808582,2017
ND,3800023,Scranton Public School District 33,KG,12,1235748897,2089305,477.125,0.807,46.162519,-103.089046,2017
ND,3800024,Powers Lake Public School District 27,KG,12,998835755,38259139,385.653,14.772,48.597128999999995,-102.614337,2017
ND,3800025,Kindred Public School District 2,PK,12,1013150731,225292,391.18,0.087,46.637074,-97.083636,2017
ND,3800027,New England Public School District 9,PK,12,1726614166,2024017,666.6489999999999,0.7809999999999999,46.52285,-102.891195,2017
ND,3800029,Drake Public School District 57,KG,12,1083740465,51970692,418.435,20.066,47.956321,-100.445644,2017
ND,3800031,Hazen Public School District 3,PK,12,787704419,27209087,304.134,10.505,47.331069,-101.587417,2017
ND,3800032,Beulah Public School District 27,PK,12,1757127188,37872539,678.431,14.623,47.267551,-101.943298,2017
ND,3800036,Richland Public School District 44,KG,12,527996854,0,203.861,0.0,46.461156,-96.85489799999999,2017
ND,3800038,Dickinson Public School District 1,PK,12,1286947262,5250407,496.89300000000003,2.0269999999999997,46.908392,-102.691415,2017
ND,3800039,Tioga Public School District 15,KG,12,1145665963,29596854,442.344,11.427,48.423246,-102.896628,2017
ND,3800040,Dakota Prairie Public School District 1,PK,12,2316753302,49154938,894.503,18.979,47.889551000000004,-98.150357,2017
ND,3800041,May-Port CG Public School District 14,KG,12,1128928810,549732,435.88199999999995,0.212,47.432947,-97.378455,2017
ND,3800042,Midkota Public School District 7,KG,12,1518594601,32884508,586.3330000000001,12.697000000000001,47.550838,-98.53250200000001,2017
ND,3800043,Gackle-Streeter Public School District 56,KG,12,1629342670,53999254,629.0930000000001,20.849,46.608962,-99.225388,2017
ND,3800044,Northern Cass Public School District 97,PK,12,1117303501,200218,431.39300000000003,0.077,47.144542,-97.101624,2017
ND,3800045,Elgin-New Leipzig Public School District 49,KG,12,1798556535,12705606,694.427,4.906000000000001,46.328301,-101.85544499999999,2017
ND,3800046,Mott-Regent Public School District 1,PK,12,2220550250,3500613,857.3589999999999,1.3519999999999999,46.421762,-102.349584,2017
ND,3800047,Towner-Granville-Upham Public School District 60,PK,12,2678829457,49804648,1034.302,19.23,48.407481,-100.613871,2017
ND,3800048,Richardton-Taylor Public School District 34,PK,12,1361493429,5681939,525.6759999999999,2.194,46.90828,-102.340582,2017
ND,3800049,Fessenden-Bowdon Public School District 25,PK,12,1420483469,24433680,548.452,9.434,47.573538,-99.639593,2017
ND,3800050,Mohall-Lansford-Sherwood Public School District 1,KG,12,2112316861,27823687,815.57,10.743,48.785166,-101.573224,2017
ND,3800051,Grand Forks AFB Public School District 140,KG,12,25039828,0,9.668,0.0,47.955245,-97.396937,2017
ND,3800052,Center-Stanton Public School District 1,KG,12,1388978632,21779661,536.288,8.408999999999999,47.144556,-101.233352,2017
ND,3800054,North Border School District 100,KG,12,1414714251,3529770,546.224,1.3630000000000002,48.899815000000004,-97.699989,2017
ND,3800056,Fordville-Lankin Public School District 5,KG,12,548281250,2981522,211.69299999999998,1.151,48.231296,-97.871523,2017
ND,3800057,Litchville-Marion Public School District 46,PK,12,1322284650,5686167,510.537,2.195,46.652936,-98.270651,2017
ND,3800058,Lewis and Clark Public School District 161,PK,12,2433280842,64640000,939.495,24.958000000000002,48.132025,-101.82498000000001,2017
ND,3800059,New Rockford-Sheyenne Public School District 2,KG,12,1394830549,14957107,538.547,5.775,47.723034000000006,-99.082099,2017
ND,3800060,Barnes County North Public School District 7,KG,12,1818006566,42595522,701.936,16.445999999999998,47.102903999999995,-98.351129,2017
ND,3800061,Enderlin Area Public School District 24,KG,12,1046855634,4924588,404.19300000000004,1.901,46.618734,-97.57944499999999,2017
ND,3800389,Kidder County School District,PK,12,2994882355,162872781,1156.3310000000001,62.886,46.962677,-99.810436,2017
ND,3800390,North Star School District,PK,12,1654954466,33562423,638.982,12.959000000000001,48.564295,-99.242097,2017
ND,3800397,Valley-Edinburg Public School District 118,PK,12,765914726,485900,295.721,0.188,48.564846,-97.764484,2017
ND,3800825,Newburg United Public School District 54,KG,12,975554407,12593979,376.664,4.863,48.712333,-100.939336,2017
ND,3801760,Alexander Public School District 2,PK,12,829351820,39970408,320.215,15.433,47.899013000000004,-103.658396,2017
ND,3801950,Anamoose Public School District 14,KG,12,528857570,26939581,204.19299999999998,10.401,47.854752000000005,-100.230144,2017
ND,3802170,Ashley Public School District 9,KG,12,1227603828,41281849,473.981,15.939,46.070617,-99.305931,2017
ND,3802380,Beach Public School District 3,PK,12,1974021449,3086503,762.174,1.192,47.011713,-103.815989,2017
ND,3802530,Belcourt Public School District 7,KG,12,175555493,11221901,67.782,4.333,48.844632,-99.80279,2017
ND,3803060,Bottineau Public School District 1,PK,12,1586738973,42851957,612.643,16.545,48.809891,-100.398443,2017
ND,3803090,Bowbells Public School District 14,KG,12,719425493,14082393,277.772,5.437,48.855875,-102.256801,2017
ND,3803200,Bowman County Public School District 1,KG,12,2621713174,13618755,1012.2489999999999,5.257999999999999,46.160083,-103.599121,2017
ND,3803590,Burke Central Public School District 36,KG,12,1026454828,12197947,396.316,4.71,48.856305,-102.64026700000001,2017
ND,3803790,Carrington Public School District 10,PK,12,1960764359,52687721,757.055,20.343,47.379413,-99.208322,2017
ND,3804090,Central Cass Public School District 17,PK,12,1040108547,1078901,401.588,0.41700000000000004,46.8836,-97.284446,2017
ND,3804140,Central Valley Public School District 3,PK,12,629831494,601814,243.179,0.23199999999999998,47.621296,-97.03747800000001,2017
ND,3804560,Griggs County Central School District 18,KG,12,1088675233,7502041,420.34,2.897,47.406194,-98.145615,2017
ND,3805040,Devils Lake Public School District 1,PK,12,1233487093,223132498,476.25199999999995,86.152,48.151532,-98.827282,2017
ND,3805160,Divide County Public School District 1,KG,12,2598637173,56675298,1003.3389999999999,21.881999999999998,48.825507,-103.36119599999999,2017
ND,3805340,Drayton Public School District 19,PK,12,498089907,6158372,192.31400000000002,2.378,48.603987,-97.222903,2017
ND,3805460,Dunseith Public School District 1,KG,12,485205671,23312628,187.33900000000003,9.001,48.854876000000004,-100.06309,2017
ND,3805850,Edgeley Public School District 3,PK,12,1063091314,1094701,410.462,0.423,46.406317,-98.701201,2017
ND,3805950,Edmore Public School District 2,PK,12,1085164478,17664666,418.98400000000004,6.82,48.425384,-98.437538,2017
ND,3806010,Eightmile Public School District 6,PK,12,227846094,9430487,87.97200000000001,3.641,48.033916999999995,-103.877027,2017
ND,3806090,Ellendale Public School District 40,KG,12,1308551366,8278178,505.235,3.196,46.068703,-98.620036,2017
ND,3806210,Belfield Public School District 13,PK,12,373720709,1034332,144.29399999999998,0.39899999999999997,46.799939,-103.163076,2017
ND,3806690,Fairmount Public School District 18,KG,12,231110349,0,89.23200000000001,0.0,46.01726,-96.645876,2017
ND,3806780,Fargo Public School District 1,PK,12,156255643,79406,60.331,0.031,46.835175,-96.818056,2017
ND,3806910,Finley-Sharon Public School District 19,KG,12,749142392,2936873,289.246,1.1340000000000001,47.536396,-97.82476700000001,2017
ND,3806930,Flasher Public School District 39,PK,12,1659619695,679453,640.783,0.262,46.393278,-101.19452,2017
ND,3807170,Fort Totten Public School District 30,KG,12,93518263,8398561,36.108000000000004,3.2430000000000003,47.986086,-99.022076,2017
ND,3807200,Fort Yates Public School District 4,PK,12,1016579043,67200930,392.50300000000004,25.945999999999998,46.102754,-100.85519599999999,2017
ND,3807590,Garrison Public School District 51,PK,12,1059942679,148430193,409.246,57.309,47.687787,-101.548614,2017
ND,3807830,Glen Ullin Public School District 48,KG,12,1105786624,7778612,426.94699999999995,3.003,46.806833000000005,-101.800922,2017
ND,3807850,Glenburn Public School District 26,KG,12,794976093,1405383,306.942,0.5429999999999999,48.494939,-101.222934,2017
ND,3807950,Goodrich Public School District 16,PK,12,656487052,28692870,253.47099999999998,11.078,47.485346,-100.18934499999999,2017
ND,3808060,Grafton Public School District 3,KG,12,517599478,1552487,199.84599999999998,0.599,48.429774,-97.388702,2017
ND,3808130,Grand Forks Public School District 1,PK,12,204408905,1052200,78.923,0.406,47.897104999999996,-97.095934,2017
ND,3808460,Grenora Public School District 99,KG,12,1690590217,43078052,652.741,16.633,48.631059,-103.829879,2017
ND,3808610,Halliday Public School District 19,KG,12,810455970,3549306,312.91900000000004,1.37,47.309641,-102.387566,2017
ND,3808710,Hankinson Public School District 8,PK,12,617232905,10616309,238.315,4.099,46.044458,-96.892657,2017
ND,3808890,Harvey Public School District 38,KG,12,1448171162,31358325,559.1419999999999,12.107999999999999,47.811122999999995,-99.93034499999999,2017
ND,3809000,Hatton Public School District 7,PK,12,410739273,2983406,158.58700000000002,1.1520000000000001,47.639324,-97.46889499999999,2017
ND,3809130,Hazelton-Moffit-Braddock Public School District 6,KG,12,1423585088,34137461,549.649,13.181,46.559978,-100.316284,2017
ND,3809180,Hebron Public School District 13,KG,12,1009191650,2638084,389.651,1.0190000000000001,46.903776,-102.059173,2017
